"","x"
"1939",3272
"1940",3273
"1941",3275
"1942",3280
"1943",3281
"1944",3283
"1945",3285
"1946",3287
"1947",3288
"1948",3290
"1949",3291
"1950",3293
"1951",3294
"1952",3298
"1953",3300
"1954",3301
"1955",3302
"1956",3305
"1957",3311
"1958",3313
"1959",3315
"1960",3316
"1961",3317
"1962",3318
"1963",3320
"1964",3321
"1965",3325
"1966",3326
"1967",3327
"1968",3328
"1969",3330
"1970",3331
"1971",3332
"1972",3335
"1973",3337
"1974",3339
"1975",3341
"1976",3342
"1977",3346
"1978",3347
"1979",3348
"1980",3350
"1981",3351
"1982",3352
"1983",3353
"1984",3357
"1985",3360
"1986",3361
"1987",3362
"1988",3363
"1989",3364
"1990",3365
"1991",3367
"1992",3373
"1993",3374
"1994",3375
"1995",3377
"1996",3378
"1997",3379
"1998",3380
"1999",3381
"2000",3382
"2001",3384
"2002",3388
"2003",3390
"2004",3391
"2005",3392
"2006",3393
"2007",3394
"2008",3396
"2009",3397
"2010",3399
"2011",3402
"2012",3403
"2013",3405
"2014",3407
"2015",3408
"2016",3409
"2017",3410
"2018",3413
"2019",3414
"2020",3416
"2021",3418
"2022",3420
"2023",3421
"2024",3422
"2025",3425
"2026",3426
"2027",3427
"2028",3429
"2029",3432
"2030",3435
"2031",3436
"2032",3437
"2033",3438
"2034",3440
"2035",3442
"2036",3443
"2037",3444
"2038",3445
"2039",3446
"2040",3449
"2041",3450
"2042",3451
"2043",3452
"2044",3453
"2045",3454
"2046",3456
"2047",3458
"2048",3461
"2049",3463
"2050",3465
"2051",3467
"2052",3468
"2053",3469
"2054",3470
"2055",3471
"2056",3473
"2057",3474
"2058",3476
"2059",3477
"2060",3478
"2061",3480
"2062",3481
"2063",3482
"2064",3489
"2065",3491
"2066",3493
"2067",3494
"2068",3495
"2069",3499
"2070",3503
"2071",3506
"2072",3508
"2073",3511
"2074",3512
"2075",3515
"2076",3516
"2077",3517
"2078",3518
"2079",3519
"2080",3521
"2081",3524
"2082",3525
"2083",3526
"2084",3527
"2085",3530
"2086",3531
"2087",3536
"2088",3537
"2089",3538
"2090",3544
"2091",3546
"2092",3548
"2093",3549
"2094",3551
"2095",3552
"2096",3553
"2097",3555
"2098",3556
"2099",3557
"2100",3558
"2101",3560
"2102",3561
"2103",3563
"2104",3564
"2105",3565
"2106",3568
"2107",3569
"2108",3570
"2109",3571
"2110",3576
"2111",3577
"2112",3578
"2113",3579
"2114",3580
"2115",3581
"2116",3582
"2117",3583
"2118",3585
"2119",3587
"2120",3589
"2121",3591
"2122",3594
"2123",3595
"2124",3596
"2125",3600
"2126",3602
"2127",3603
"2128",3604
"2129",3606
"2130",3609
"2131",3610
"2132",3611
"2133",3616
"2134",3618
"2135",3623
"2136",3628
"2137",3629
"2138",3630
"2139",3633
"2140",3634
"2141",3635
"2142",3636
"2143",3637
"2144",3639
"2145",3640
"2146",3641
"2147",3643
"2148",3645
"2149",3646
"2150",3648
"2151",3649
"2152",3650
"2153",3651
"2154",3652
"2155",3655
"2156",3658
"2157",3659
"2158",3663
"2159",3667
"2160",3669
"2161",3670
"2162",3671
"2163",3672
"2164",3673
"2165",3674
"2166",3675
"2167",3676
"2168",3678
"2169",3681
"2170",3683
"2171",3684
"2172",3685
"2173",3688
"2174",3689
"2175",3691
"2176",3693
"2177",3694
"2178",3697
"2179",3701
"2180",3703
"2181",3705
"2182",3707
"2183",3710
"2184",3711
"2185",3716
"2186",3718
"2187",3719
"2188",3720
"2189",3721
"2190",3724
"2191",3726
"2192",3731
"2193",3734
"2194",3736
"2195",3739
"2196",3740
"2197",3741
"2198",3742
"2199",3743
"2200",3744
"2201",3745
"2202",3747
"2203",3749
"2204",3751
"2205",3752
"2206",3753
"2207",3755
"2208",3756
"2209",3757
"2210",3758
"2211",3759
"2212",3760
"2213",3762
"2214",3763
"2215",3764
"2216",3765
"2217",3767
"2218",3768
"2219",3769
"2220",3770
"2221",3771
"2222",3773
"2223",3774
"2224",3775
"2225",3778
"2226",3779
"2227",3780
