"","count","basis","prediction","word","rowCount","freq","cumFreq"
"some+level+it",1,"some+level","it","some+level+it",124,0.000390472471690746,0.0542756735650136
"level+it+is",1,"level+it","is","level+it+is",125,0.000390472471690746,0.0546661460367043
"is+a+time",1,"is+a","time","is+a+time",126,0.000390472471690746,0.0550566185083951
"a+time+of",1,"a+time","of","a+time+of",127,0.000390472471690746,0.0554470909800858
"time+of+turning",1,"time+of","turning","time+of+turning",128,0.000390472471690746,0.0558375634517766
"of+turning+within",1,"of+turning","within","of+turning+within",129,0.000390472471690746,0.0562280359234673
"turning+within+to",1,"turning+within","to","turning+within+to",130,0.000390472471690746,0.0566185083951581
"within+to+make",1,"within+to","make","within+to+make",131,0.000390472471690746,0.0570089808668488
"to+make+contact",1,"to+make","contact","to+make+contact",132,0.000390472471690746,0.0573994533385395
"make+contact+with",1,"make+contact","with","make+contact+with",133,0.000390472471690746,0.0577899258102303
"contact+with+your",1,"contact+with","your","contact+with+your",134,0.000390472471690746,0.058180398281921
"with+your+own",1,"with+your","own","with+your+own",135,0.000390472471690746,0.0585708707536118
"your+own+innermost",1,"your+own","innermost","your+own+innermost",136,0.000390472471690746,0.0589613432253025
"own+innermost+being",1,"own+innermost","being","own+innermost+being",137,0.000390472471690746,0.0593518156969933
"innermost+being+winter",1,"innermost+being","winter","innermost+being+winter",138,0.000390472471690746,0.059742288168684
"being+winter+is",1,"being+winter","is","being+winter+is",139,0.000390472471690746,0.0601327606403748
"is+the+best",1,"is+the","best","is+the+best",140,0.000390472471690746,0.0605232331120655
"the+best+time",1,"the+best","time","the+best+time",141,0.000390472471690746,0.0609137055837562
"best+time+to",1,"best+time","to","best+time+to",142,0.000390472471690746,0.061304178055447
"time+to+do",1,"time+to","do","time+to+do",143,0.000390472471690746,0.0616946505271377
"to+do+this",1,"to+do","this","to+do+this",144,0.000390472471690746,0.0620851229988285
"do+this+and",1,"do+this","and","do+this+and",145,0.000390472471690746,0.0624755954705192
"this+and+as",1,"this+and","as","this+and+as",146,0.000390472471690746,0.06286606794221
"and+as+a",1,"and+as","a","and+as+a",147,0.000390472471690746,0.0632565404139007
"as+a+result",1,"as+a","result","as+a+result",148,0.000390472471690746,0.0636470128855915
"a+result+get",1,"a+result","get","a+result+get",149,0.000390472471690746,0.0640374853572822
"result+get+answers",1,"result+get","answers","result+get+answers",150,0.000390472471690746,0.064427957828973
"get+answers+for",1,"get+answers","for","get+answers+for",151,0.000390472471690746,0.0648184303006637
"answers+for+yourself",1,"answers+for","yourself","answers+for+yourself",152,0.000390472471690746,0.0652089027723544
"for+yourself+about",1,"for+yourself","about","for+yourself+about",153,0.000390472471690746,0.0655993752440452
"yourself+about+whatever",1,"yourself+about","whatever","yourself+about+whatever",154,0.000390472471690746,0.0659898477157359
"about+whatever+concerns",1,"about+whatever","concerns","about+whatever+concerns",155,0.000390472471690746,0.0663803201874267
"whatever+concerns+you",1,"whatever+concerns","you","whatever+concerns+you",156,0.000390472471690746,0.0667707926591174
"concerns+you+it",1,"concerns+you","it","concerns+you+it",157,0.000390472471690746,0.0671612651308082
"you+it+is",1,"you+it","is","you+it+is",158,0.000390472471690746,0.0675517376024989
"it+is+also",1,"it+is","also","it+is+also",159,0.000390472471690746,0.0679422100741897
"is+also+a",1,"is+also","a","is+also+a",160,0.000390472471690746,0.0683326825458804
"also+a+tremendously",1,"also+a","tremendously","also+a+tremendously",161,0.000390472471690746,0.0687231550175711
"a+tremendously+creative",1,"a+tremendously","creative","a+tremendously+creative",162,0.000390472471690746,0.0691136274892619
"tremendously+creative+time",1,"tremendously+creative","time","tremendously+creative+time",163,0.000390472471690746,0.0695040999609526
"creative+time+a",1,"creative+time","a","creative+time+a",164,0.000390472471690746,0.0698945724326434
"time+a+time",1,"time+a","time","time+a+time",165,0.000390472471690746,0.0702850449043341
"a+time+for",1,"a+time","for","a+time+for",166,0.000390472471690746,0.0706755173760249
"time+for+artists",1,"time+for","artists","time+for+artists",167,0.000390472471690746,0.0710659898477156
"for+artists+of",1,"for+artists","of","for+artists+of",168,0.000390472471690746,0.0714564623194064
"artists+of+all",1,"artists+of","all","artists+of+all",169,0.000390472471690746,0.0718469347910971
"of+all+kinds",1,"of+all","kinds","of+all+kinds",170,0.000390472471690746,0.0722374072627879
"all+kinds+to",1,"all+kinds","to","all+kinds+to",171,0.000390472471690746,0.0726278797344786
"kinds+to+turn",1,"kinds+to","turn","kinds+to+turn",172,0.000390472471690746,0.0730183522061693
"to+turn+within",1,"to+turn","within","to+turn+within",173,0.000390472471690746,0.0734088246778601
"turn+within+and",1,"turn+within","and","turn+within+and",174,0.000390472471690746,0.0737992971495508
"within+and+to",1,"within+and","to","within+and+to",175,0.000390472471690746,0.0741897696212416
"and+to+seek",1,"and+to","seek","and+to+seek",176,0.000390472471690746,0.0745802420929323
"to+seek+images",1,"to+seek","images","to+seek+images",177,0.000390472471690746,0.0749707145646231
"seek+images+of",1,"seek+images","of","seek+images+of",178,0.000390472471690746,0.0753611870363138
"images+of+forms",1,"images+of","forms","images+of+forms",179,0.000390472471690746,0.0757516595080046
"of+forms+he",1,"of+forms","he","of+forms+he",180,0.000390472471690746,0.0761421319796953
"forms+he+or",1,"forms+he","or","forms+he+or",181,0.000390472471690746,0.076532604451386
"he+or+she",1,"he+or","she","he+or+she",182,0.000390472471690746,0.0769230769230768
"or+she+wishes",1,"or+she","wishes","or+she+wishes",183,0.000390472471690746,0.0773135493947675
"she+wishes+to",1,"she+wishes","to","she+wishes+to",184,0.000390472471690746,0.0777040218664583
"wishes+to+produce",1,"wishes+to","produce","wishes+to+produce",185,0.000390472471690746,0.078094494338149
"to+produce+in",1,"to+produce","in","to+produce+in",186,0.000390472471690746,0.0784849668098398
"produce+in+whatever",1,"produce+in","whatever","produce+in+whatever",187,0.000390472471690746,0.0788754392815305
"in+whatever+medium",1,"in+whatever","medium","in+whatever+medium",188,0.000390472471690746,0.0792659117532213
"whatever+medium+chosen",1,"whatever+medium","chosen","whatever+medium+chosen",189,0.000390472471690746,0.079656384224912
"medium+chosen+so",1,"medium+chosen","so","medium+chosen+so",190,0.000390472471690746,0.0800468566966027
"chosen+so+that",1,"chosen+so","that","chosen+so+that",191,0.000390472471690746,0.0804373291682935
"so+that+an",1,"so+that","an","so+that+an",192,0.000390472471690746,0.0808278016399842
"that+an+image",1,"that+an","image","that+an+image",193,0.000390472471690746,0.081218274111675
"an+image+of",1,"an+image","of","an+image+of",194,0.000390472471690746,0.0816087465833657
"image+of+balance",1,"image+of","balance","image+of+balance",195,0.000390472471690746,0.0819992190550565
"of+balance+can",1,"of+balance","can","of+balance+can",196,0.000390472471690746,0.0823896915267472
"balance+can+be",1,"balance+can","be","balance+can+be",197,0.000390472471690746,0.082780163998438
"can+be+presented",1,"can+be","presented","can+be+presented",198,0.000390472471690746,0.0831706364701287
"be+presented+those",1,"be+presented","those","be+presented+those",199,0.000390472471690746,0.0835611089418195
"presented+those+of",1,"presented+those","of","presented+those+of",200,0.000390472471690746,0.0839515814135102
"of+you+that",1,"of+you","that","of+you+that",201,0.000390472471690746,0.0843420538852009
"you+that+write",1,"you+that","write","you+that+write",202,0.000390472471690746,0.0847325263568917
"that+write+we",1,"that+write","we","that+write+we",203,0.000390472471690746,0.0851229988285824
"write+we+suggest",1,"write+we","suggest","write+we+suggest",204,0.000390472471690746,0.0855134713002732
"we+suggest+that",1,"we+suggest","that","we+suggest+that",205,0.000390472471690746,0.0859039437719639
"suggest+that+you",1,"suggest+that","you","suggest+that+you",206,0.000390472471690746,0.0862944162436547
"you+do+so",1,"you+do","so","you+do+so",207,0.000390472471690746,0.0866848887153454
"do+so+to",1,"do+so","to","do+so+to",208,0.000390472471690746,0.0870753611870362
"so+to+come",1,"so+to","come","so+to+come",209,0.000390472471690746,0.0874658336587269
"to+come+up",1,"to+come","up","to+come+up",210,0.000390472471690746,0.0878563061304176
"come+up+with",1,"come+up","with","come+up+with",211,0.000390472471690746,0.0882467786021084
"up+with+plots",1,"up+with","plots","up+with+plots",212,0.000390472471690746,0.0886372510737991
"with+plots+and",1,"with+plots","and","with+plots+and",213,0.000390472471690746,0.0890277235454899
"plots+and+ideas",1,"plots+and","ideas","plots+and+ideas",214,0.000390472471690746,0.0894181960171806
"and+ideas+that",1,"and+ideas","that","and+ideas+that",215,0.000390472471690746,0.0898086684888714
"ideas+that+will",1,"ideas+that","will","ideas+that+will",216,0.000390472471690746,0.0901991409605621
"that+will+speak",1,"that+will","speak","that+will+speak",217,0.000390472471690746,0.0905896134322529
"will+speak+of",1,"will+speak","of","will+speak+of",218,0.000390472471690746,0.0909800859039436
"speak+of+balance",1,"speak+of","balance","speak+of+balance",219,0.000390472471690746,0.0913705583756343
"of+balance+coming",1,"of+balance","coming","of+balance+coming",220,0.000390472471690746,0.0917610308473251
"balance+coming+to",1,"balance+coming","to","balance+coming+to",221,0.000390472471690746,0.0921515033190158
"coming+to+an",1,"coming+to","an","coming+to+an",222,0.000390472471690746,0.0925419757907066
"to+an+imbalanced",1,"to+an","imbalanced","to+an+imbalanced",223,0.000390472471690746,0.0929324482623973
"an+imbalanced+situation",1,"an+imbalanced","situation","an+imbalanced+situation",224,0.000390472471690746,0.0933229207340881
"imbalanced+situation+person",1,"imbalanced+situation","person","imbalanced+situation+person",225,0.000390472471690746,0.0937133932057788
"situation+person+or",1,"situation+person","or","situation+person+or",226,0.000390472471690746,0.0941038656774696
"person+or+world",1,"person+or","world","person+or+world",227,0.000390472471690746,0.0944943381491603
"or+world+to",1,"or+world","to","or+world+to",228,0.000390472471690746,0.0948848106208511
"world+to+those",1,"world+to","those","world+to+those",229,0.000390472471690746,0.0952752830925418
"to+those+of",1,"to+those","of","to+those+of",230,0.000390472471690746,0.0956657555642325
"of+you+who",1,"of+you","who","of+you+who",231,0.000390472471690746,0.0960562280359233
"you+who+like",1,"you+who","like","you+who+like",232,0.000390472471690746,0.096446700507614
"who+like+priscilla",1,"who+like","priscilla","who+like+priscilla",233,0.000390472471690746,0.0968371729793048
"like+priscilla+work",1,"like+priscilla","work","like+priscilla+work",234,0.000390472471690746,0.0972276454509955
"priscilla+work+with",1,"priscilla+work","with","priscilla+work+with",235,0.000390472471690746,0.0976181179226863
"work+with+making",1,"work+with","making","work+with+making",236,0.000390472471690746,0.098008590394377
"with+making+patterns",1,"with+making","patterns","with+making+patterns",237,0.000390472471690746,0.0983990628660678
"making+patterns+and",1,"making+patterns","and","making+patterns+and",238,0.000390472471690746,0.0987895353377585
"patterns+and+designs",1,"patterns+and","designs","patterns+and+designs",239,0.000390472471690746,0.0991800078094492
"and+designs+we",1,"and+designs","we","and+designs+we",240,0.000390472471690746,0.09957048028114
"designs+we+would",1,"designs+we","would","designs+we+would",241,0.000390472471690746,0.0999609527528307
"we+would+say",1,"we+would","say","we+would+say",242,0.000390472471690746,0.100351425224521
"would+say+remember",1,"would+say","remember","would+say+remember",243,0.000390472471690746,0.100741897696212
"say+remember+the",1,"say+remember","the","say+remember+the",244,0.000390472471690746,0.101132370167903
"remember+the+images",1,"remember+the","images","remember+the+images",245,0.000390472471690746,0.101522842639594
"the+images+and",1,"the+images","and","the+images+and",246,0.000390472471690746,0.101913315111284
"images+and+designs",1,"images+and","designs","images+and+designs",247,0.000390472471690746,0.102303787582975
"and+designs+brought",1,"and+designs","brought","and+designs+brought",248,0.000390472471690746,0.102694260054666
"designs+brought+about",1,"designs+brought","about","designs+brought+about",249,0.000390472471690746,0.103084732526357
"brought+about+by",1,"brought+about","by","brought+about+by",250,0.000390472471690746,0.103475204998047
"about+by+winter",1,"about+by","winter","about+by+winter",251,0.000390472471690746,0.103865677469738
"by+winter+white",1,"by+winter","white","by+winter+white",252,0.000390472471690746,0.104256149941429
"winter+white+will",1,"winter+white","will","winter+white+will",253,0.000390472471690746,0.10464662241312
"white+will+challenge",1,"white+will","challenge","white+will+challenge",254,0.000390472471690746,0.10503709488481
"will+challenge+you",1,"will+challenge","you","will+challenge+you",255,0.000390472471690746,0.105427567356501
"challenge+you+to",1,"challenge+you","to","challenge+you+to",256,0.000390472471690746,0.105818039828192
"you+to+see",1,"you+to","see","you+to+see",257,0.000390472471690746,0.106208512299883
"to+see+what",1,"to+see","what","to+see+what",258,0.000390472471690746,0.106598984771573
"see+what+changes",1,"see+what","changes","see+what+changes",259,0.000390472471690746,0.106989457243264
"what+changes+will",1,"what+changes","will","what+changes+will",260,0.000390472471690746,0.107379929714955
"changes+will+manifest",1,"changes+will","manifest","changes+will+manifest",261,0.000390472471690746,0.107770402186646
"will+manifest+in",1,"will+manifest","in","will+manifest+in",262,0.000390472471690746,0.108160874658336
"manifest+in+the",1,"manifest+in","the","manifest+in+the",263,0.000390472471690746,0.108551347130027
"in+the+images",1,"in+the","images","in+the+images",264,0.000390472471690746,0.108941819601718
"the+images+you",1,"the+images","you","the+images+you",265,0.000390472471690746,0.109332292073409
"images+you+produce",1,"images+you","produce","images+you+produce",266,0.000390472471690746,0.109722764545099
"you+produce+we",1,"you+produce","we","you+produce+we",267,0.000390472471690746,0.11011323701679
"produce+we+ask",1,"produce+we","ask","produce+we+ask",268,0.000390472471690746,0.110503709488481
"we+ask+that",1,"we+ask","that","we+ask+that",269,0.000390472471690746,0.110894181960172
"ask+that+you",1,"ask+that","you","ask+that+you",270,0.000390472471690746,0.111284654431862
"you+do+this",1,"you+do","this","you+do+this",271,0.000390472471690746,0.111675126903553
"do+this+in",1,"do+this","in","do+this+in",272,0.000390472471690746,0.112065599375244
"this+in+your",1,"this+in","your","this+in+your",273,0.000390472471690746,0.112456071846935
"in+your+own",1,"in+your","own","in+your+own",274,0.000390472471690746,0.112846544318625
"your+own+environment",1,"your+own","environment","your+own+environment",275,0.000390472471690746,0.113237016790316
"i+am+enroute",1,"i+am","enroute","i+am+enroute",276,0.000390472471690746,0.113627489262007
"am+enroute+to",1,"am+enroute","to","am+enroute+to",277,0.000390472471690746,0.114017961733698
"enroute+to+cornwall",1,"enroute+to","cornwall","enroute+to+cornwall",278,0.000390472471690746,0.114408434205388
"to+cornwall+again",1,"to+cornwall","again","to+cornwall+again",279,0.000390472471690746,0.114798906677079
"months+of+slog",1,"months+of","slog","months+of+slog",280,0.000390472471690746,0.11518937914877
"of+slog+and",1,"of+slog","and","of+slog+and",281,0.000390472471690746,0.115579851620461
"slog+and+sun",1,"slog+and","sun","slog+and+sun",282,0.000390472471690746,0.115970324092151
"and+sun+and",1,"and+sun","and","and+sun+and",283,0.000390472471690746,0.116360796563842
"sun+and+sea",1,"sun+and","sea","sun+and+sea",284,0.000390472471690746,0.116751269035533
"and+sea+too",1,"and+sea","too","and+sea+too",285,0.000390472471690746,0.117141741507224
"sea+too+always",1,"sea+too","always","sea+too+always",286,0.000390472471690746,0.117532213978914
"too+always+a",1,"too+always","a","too+always+a",287,0.000390472471690746,0.117922686450605
"always+a+job",1,"always+a","job","always+a+job",288,0.000390472471690746,0.118313158922296
"a+job+needs",1,"a+job","needs","a+job+needs",289,0.000390472471690746,0.118703631393986
"job+needs+doing",1,"job+needs","doing","job+needs+doing",290,0.000390472471690746,0.119094103865677
"needs+doing+in",1,"needs+doing","in","needs+doing+in",291,0.000390472471690746,0.119484576337368
"doing+in+a",1,"doing+in","a","doing+in+a",292,0.000390472471690746,0.119875048809059
"in+a+tourist",1,"in+a","tourist","in+a+tourist",293,0.000390472471690746,0.120265521280749
"a+tourist+town",1,"a+tourist","town","a+tourist+town",294,0.000390472471690746,0.12065599375244
"tourist+town+im",1,"tourist+town","im","tourist+town+im",295,0.000390472471690746,0.121046466224131
"town+im+bringing",1,"town+im","bringing","town+im+bringing",296,0.000390472471690746,0.121436938695822
"im+bringing+my",1,"im+bringing","my","im+bringing+my",297,0.000390472471690746,0.121827411167512
"bringing+my+stuff",1,"bringing+my","stuff","bringing+my+stuff",298,0.000390472471690746,0.122217883639203
"my+stuff+back",1,"my+stuff","back","my+stuff+back",299,0.000390472471690746,0.122608356110894
"stuff+back+from",1,"stuff+back","from","stuff+back+from",300,0.000390472471690746,0.122998828582585
"on+friday+will",1,"on+friday","will","on+friday+will",301,0.000390472471690746,0.123389301054275
"friday+will+need",1,"friday+will","need","friday+will+need",302,0.000390472471690746,0.123779773525966
