"","count","basis","prediction","word","rowCount","freq","cumFreq"
"busy+together",1,"busy","together","busy+together",226,0.000323834196891192,0.180699481865285
"together+playing",1,"together","playing","together+playing",227,0.000323834196891192,0.181023316062177
"playing+skylander",1,"playing","skylander","playing+skylander",228,0.000323834196891192,0.181347150259068
"skylander+on",1,"skylander","on","skylander+on",229,0.000323834196891192,0.181670984455959
"the+xbox",1,"the","xbox","the+xbox",230,0.000323834196891192,0.18199481865285
"xbox+together",1,"xbox","together","xbox+together",231,0.000323834196891192,0.182318652849741
"together+after",1,"together","after","together+after",232,0.000323834196891192,0.182642487046633
"after+kyan",1,"after","kyan","after+kyan",233,0.000323834196891192,0.182966321243524
"kyan+cashed",1,"kyan","cashed","kyan+cashed",234,0.000323834196891192,0.183290155440415
"cashed+in",1,"cashed","in","cashed+in",235,0.000323834196891192,0.183613989637306
"his+piggy",1,"his","piggy","his+piggy",236,0.000323834196891192,0.183937823834197
"piggy+bank",1,"piggy","bank","piggy+bank",237,0.000323834196891192,0.184261658031089
"bank+he",1,"bank","he","bank+he",238,0.000323834196891192,0.18458549222798
"wanted+that",1,"wanted","that","wanted+that",239,0.000323834196891192,0.184909326424871
"that+game",1,"that","game","that+game",240,0.000323834196891192,0.185233160621762
"game+so",1,"game","so","game+so",241,0.000323834196891192,0.185556994818653
"bad+and",1,"bad","and","bad+and",242,0.000323834196891192,0.185880829015544
"and+used",1,"and","used","and+used",243,0.000323834196891192,0.186204663212436
"used+his",1,"used","his","used+his",244,0.000323834196891192,0.186528497409327
"his+gift",1,"his","gift","his+gift",245,0.000323834196891192,0.186852331606218
"gift+card",1,"gift","card","gift+card",246,0.000323834196891192,0.187176165803109
"card+from",1,"card","from","card+from",247,0.000323834196891192,0.1875
"his+birthday",1,"his","birthday","his+birthday",248,0.000323834196891192,0.187823834196892
"birthday+he",1,"birthday","he","birthday+he",249,0.000323834196891192,0.188147668393783
"been+saving",1,"been","saving","been+saving",250,0.000323834196891192,0.188471502590674
"saving+and",1,"saving","and","saving+and",251,0.000323834196891192,0.188795336787565
"the+money",1,"the","money","the+money",252,0.000323834196891192,0.189119170984456
"get+it",1,"get","it","get+it",253,0.000323834196891192,0.189443005181348
"it+he",1,"it","he","it+he",254,0.000323834196891192,0.189766839378239
"he+never",1,"he","never","he+never",255,0.000323834196891192,0.19009067357513
"never+taps",1,"never","taps","never+taps",256,0.000323834196891192,0.190414507772021
"taps+into",1,"taps","into","taps+into",257,0.000323834196891192,0.190738341968912
"into+that",1,"into","that","into+that",258,0.000323834196891192,0.191062176165804
"that+thing",1,"that","thing","that+thing",259,0.000323834196891192,0.191386010362695
"thing+either",1,"thing","either","thing+either",260,0.000323834196891192,0.191709844559586
"either+that",1,"either","that","either+that",261,0.000323834196891192,0.192033678756477
"is+how",1,"is","how","is+how",262,0.000323834196891192,0.192357512953368
"how+we",1,"how","we","how+we",263,0.000323834196891192,0.19268134715026
"know+he",1,"know","he","know+he",264,0.000323834196891192,0.193005181347151
"wanted+it",1,"wanted","it","wanted+it",265,0.000323834196891192,0.193329015544042
"it+so",1,"it","so","it+so",266,0.000323834196891192,0.193652849740933
"bad+we",1,"bad","we","bad+we",267,0.000323834196891192,0.193976683937824
"we+made",1,"we","made","we+made",268,0.000323834196891192,0.194300518134715
"made+him",1,"made","him","made+him",269,0.000323834196891192,0.194624352331607
"him+count",1,"him","count","him+count",270,0.000323834196891192,0.194948186528498
"count+all",1,"count","all","count+all",271,0.000323834196891192,0.195272020725389
"of+his",1,"of","his","of+his",272,0.000323834196891192,0.19559585492228
"his+money",1,"his","money","his+money",273,0.000323834196891192,0.195919689119171
"make+sure",1,"make","sure","make+sure",274,0.000323834196891192,0.196243523316063
"sure+that",1,"sure","that","sure+that",275,0.000323834196891192,0.196567357512954
"that+he",1,"that","he","that+he",276,0.000323834196891192,0.196891191709845
"he+had",1,"he","had","he+had",277,0.000323834196891192,0.197215025906736
"had+enough",1,"had","enough","had+enough",278,0.000323834196891192,0.197538860103627
"enough+it",1,"enough","it","enough+it",279,0.000323834196891192,0.197862694300519
"was+very",1,"was","very","was+very",280,0.000323834196891192,0.19818652849741
"very+cute",1,"very","cute","very+cute",281,0.000323834196891192,0.198510362694301
"cute+to",1,"cute","to","cute+to",282,0.000323834196891192,0.198834196891192
"watch+his",1,"watch","his","watch+his",283,0.000323834196891192,0.199158031088083
"his+reaction",1,"his","reaction","his+reaction",284,0.000323834196891192,0.199481865284975
"reaction+when",1,"reaction","when","reaction+when",285,0.000323834196891192,0.199805699481866
"when+he",1,"when","he","when+he",286,0.000323834196891192,0.200129533678757
"he+realized",1,"he","realized","he+realized",287,0.000323834196891192,0.200453367875648
"realized+he",1,"realized","he","realized+he",288,0.000323834196891192,0.200777202072539
"did+he",1,"did","he","did+he",289,0.000323834196891192,0.201101036269431
"he+also",1,"he","also","he+also",290,0.000323834196891192,0.201424870466322
"also+does",1,"also","does","also+does",291,0.000323834196891192,0.201748704663213
"does+a",1,"does","a","does+a",292,0.000323834196891192,0.202072538860104
"very+good",1,"very","good","very+good",293,0.000323834196891192,0.202396373056995
"good+job",1,"good","job","good+job",294,0.000323834196891192,0.202720207253887
"job+of",1,"job","of","job+of",295,0.000323834196891192,0.203044041450778
"of+letting",1,"of","letting","of+letting",296,0.000323834196891192,0.203367875647669
"letting+lola",1,"letting","lola","letting+lola",297,0.000323834196891192,0.20369170984456
"lola+feel",1,"lola","feel","lola+feel",298,0.000323834196891192,0.204015544041451
"like+she",1,"like","she","like+she",299,0.000323834196891192,0.204339378238342
"she+is",1,"she","is","she+is",300,0.000323834196891192,0.204663212435234
"is+playing",1,"is","playing","is+playing",301,0.000323834196891192,0.204987046632125
"playing+too",1,"playing","too","playing+too",302,0.000323834196891192,0.205310880829016
"too+by",1,"too","by","too+by",303,0.000323834196891192,0.205634715025907
"by+letting",1,"by","letting","by+letting",304,0.000323834196891192,0.205958549222798
"letting+her",1,"letting","her","letting+her",305,0.000323834196891192,0.20628238341969
"her+switch",1,"her","switch","her+switch",306,0.000323834196891192,0.206606217616581
"switch+out",1,"switch","out","switch+out",307,0.000323834196891192,0.206930051813472
"the+characters",1,"the","characters","the+characters",308,0.000323834196891192,0.207253886010363
"characters+she",1,"characters","she","characters+she",309,0.000323834196891192,0.207577720207254
"she+loves",1,"she","loves","she+loves",310,0.000323834196891192,0.207901554404146
"loves+it",1,"loves","it","loves+it",311,0.000323834196891192,0.208225388601037
"it+almost",1,"it","almost","it+almost",312,0.000323834196891192,0.208549222797928
"much+as",1,"much","as","much+as",313,0.000323834196891192,0.208873056994819
"as+him",1,"as","him","as+him",314,0.000323834196891192,0.20919689119171
"with+graduation",1,"with","graduation","with+graduation",315,0.000323834196891192,0.209520725388602
"graduation+season",1,"graduation","season","graduation+season",316,0.000323834196891192,0.209844559585493
"season+right",1,"season","right","season+right",317,0.000323834196891192,0.210168393782384
"right+around",1,"right","around","right+around",318,0.000323834196891192,0.210492227979275
"around+the",1,"around","the","around+the",319,0.000323834196891192,0.210816062176166
"the+corner",1,"the","corner","the+corner",320,0.000323834196891192,0.211139896373058
"corner+nancy",1,"corner","nancy","corner+nancy",321,0.000323834196891192,0.211463730569949
"nancy+has",1,"nancy","has","nancy+has",322,0.000323834196891192,0.21178756476684
"has+whipped",1,"has","whipped","has+whipped",323,0.000323834196891192,0.212111398963731
"whipped+up",1,"whipped","up","whipped+up",324,0.000323834196891192,0.212435233160622
"up+a",1,"up","a","up+a",325,0.000323834196891192,0.212759067357513
"a+fun",1,"a","fun","a+fun",326,0.000323834196891192,0.213082901554405
"fun+set",1,"fun","set","fun+set",327,0.000323834196891192,0.213406735751296
"set+to",1,"set","to","set+to",328,0.000323834196891192,0.213730569948187
"to+help",1,"to","help","to+help",329,0.000323834196891192,0.214054404145078
"help+you",1,"help","you","help+you",330,0.000323834196891192,0.214378238341969
"you+out",1,"you","out","you+out",331,0.000323834196891192,0.214702072538861
"with+not",1,"with","not","with+not",332,0.000323834196891192,0.215025906735752
"not+only",1,"not","only","not+only",333,0.000323834196891192,0.215349740932643
"only+your",1,"only","your","only+your",334,0.000323834196891192,0.215673575129534
"your+graduation",1,"your","graduation","your+graduation",335,0.000323834196891192,0.215997409326425
"graduation+cards",1,"graduation","cards","graduation+cards",336,0.000323834196891192,0.216321243523317
"cards+and",1,"cards","and","cards+and",337,0.000323834196891192,0.216645077720208
"and+gifts",1,"and","gifts","and+gifts",338,0.000323834196891192,0.216968911917099
"gifts+but",1,"gifts","but","gifts+but",339,0.000323834196891192,0.21729274611399
"but+any",1,"but","any","but+any",340,0.000323834196891192,0.217616580310881
"any+occasion",1,"any","occasion","any+occasion",341,0.000323834196891192,0.217940414507773
"occasion+that",1,"occasion","that","occasion+that",342,0.000323834196891192,0.218264248704664
"that+brings",1,"that","brings","that+brings",343,0.000323834196891192,0.218588082901555
"brings+on",1,"brings","on","brings+on",344,0.000323834196891192,0.218911917098446
"a+change",1,"a","change","a+change",345,0.000323834196891192,0.219235751295337
"change+in",1,"change","in","change+in",346,0.000323834196891192,0.219559585492229
"in+one's",1,"in","one's","in+one's",347,0.000323834196891192,0.21988341968912
"one's+life",1,"one's","life","one's+life",348,0.000323834196891192,0.220207253886011
"life+i",1,"life","i","life+i",349,0.000323834196891192,0.220531088082902
"i+stamped",1,"i","stamped","i+stamped",350,0.000323834196891192,0.220854922279793
"stamped+the",1,"stamped","the","stamped+the",351,0.000323834196891192,0.221178756476685
"images+in",1,"images","in","images+in",352,0.000323834196891192,0.221502590673576
"in+memento",1,"in","memento","in+memento",353,0.000323834196891192,0.221826424870467
"memento+tuxedo",1,"memento","tuxedo","memento+tuxedo",354,0.000323834196891192,0.222150259067358
"tuxedo+black",1,"tuxedo","black","tuxedo+black",355,0.000323834196891192,0.222474093264249
"black+and",1,"black","and","black+and",356,0.000323834196891192,0.22279792746114
"and+cut",1,"and","cut","and+cut",357,0.000323834196891192,0.223121761658032
"cut+them",1,"cut","them","cut+them",358,0.000323834196891192,0.223445595854923
"them+out",1,"them","out","them+out",359,0.000323834196891192,0.223769430051814
"with+circle",1,"with","circle","with+circle",360,0.000323834196891192,0.224093264248705
"circle+nestabilities",1,"circle","nestabilities","circle+nestabilities",361,0.000323834196891192,0.224417098445596
"nestabilities+i",1,"nestabilities","i","nestabilities+i",362,0.000323834196891192,0.224740932642488
"i+embossed",1,"i","embossed","i+embossed",363,0.000323834196891192,0.225064766839379
"embossed+the",1,"embossed","the","embossed+the",364,0.000323834196891192,0.22538860103627
"the+kraft",1,"the","kraft","the+kraft",365,0.000323834196891192,0.225712435233161
"kraft+and",1,"kraft","and","kraft+and",366,0.000323834196891192,0.226036269430052
"and+red",1,"and","red","and+red",367,0.000323834196891192,0.226360103626944
"red+cardstock",1,"red","cardstock","red+cardstock",368,0.000323834196891192,0.226683937823835
"cardstock+with",1,"cardstock","with","cardstock+with",369,0.000323834196891192,0.227007772020726
"with+te's",1,"with","te's","with+te's",370,0.000323834196891192,0.227331606217617
"te's+new",1,"te's","new","te's+new",371,0.000323834196891192,0.227655440414508
"new+stars",1,"new","stars","new+stars",372,0.000323834196891192,0.2279792746114
"stars+impressions",1,"stars","impressions","stars+impressions",373,0.000323834196891192,0.228303108808291
"impressions+plate",1,"impressions","plate","impressions+plate",374,0.000323834196891192,0.228626943005182
