"","count","basis","prediction","word","rowCount","freq","cumFreq"
"been+busy",1,"been","busy","been+busy",160,0.000385208012326656,0.154853620955316
"busy+together",1,"busy","together","busy+together",161,0.000385208012326656,0.155238828967643
"together+playing",1,"together","playing","together+playing",162,0.000385208012326656,0.155624036979969
"playing+skylander",1,"playing","skylander","playing+skylander",163,0.000385208012326656,0.156009244992296
"skylander+on",1,"skylander","on","skylander+on",164,0.000385208012326656,0.156394453004623
"the+xbox",1,"the","xbox","the+xbox",165,0.000385208012326656,0.156779661016949
"xbox+together",1,"xbox","together","xbox+together",166,0.000385208012326656,0.157164869029276
"together+after",1,"together","after","together+after",167,0.000385208012326656,0.157550077041603
"after+kyan",1,"after","kyan","after+kyan",168,0.000385208012326656,0.157935285053929
"kyan+cashed",1,"kyan","cashed","kyan+cashed",169,0.000385208012326656,0.158320493066256
"cashed+in",1,"cashed","in","cashed+in",170,0.000385208012326656,0.158705701078583
"his+piggy",1,"his","piggy","his+piggy",171,0.000385208012326656,0.159090909090909
"piggy+bank",1,"piggy","bank","piggy+bank",172,0.000385208012326656,0.159476117103236
"bank+he",1,"bank","he","bank+he",173,0.000385208012326656,0.159861325115563
"wanted+that",1,"wanted","that","wanted+that",174,0.000385208012326656,0.160246533127889
"that+game",1,"that","game","that+game",175,0.000385208012326656,0.160631741140216
"game+so",1,"game","so","game+so",176,0.000385208012326656,0.161016949152543
"bad+and",1,"bad","and","bad+and",177,0.000385208012326656,0.161402157164869
"and+used",1,"and","used","and+used",178,0.000385208012326656,0.161787365177196
"used+his",1,"used","his","used+his",179,0.000385208012326656,0.162172573189523
"his+gift",1,"his","gift","his+gift",180,0.000385208012326656,0.162557781201849
"gift+card",1,"gift","card","gift+card",181,0.000385208012326656,0.162942989214176
"card+from",1,"card","from","card+from",182,0.000385208012326656,0.163328197226503
"his+birthday",1,"his","birthday","his+birthday",183,0.000385208012326656,0.163713405238829
"birthday+he",1,"birthday","he","birthday+he",184,0.000385208012326656,0.164098613251156
"been+saving",1,"been","saving","been+saving",185,0.000385208012326656,0.164483821263483
"saving+and",1,"saving","and","saving+and",186,0.000385208012326656,0.164869029275809
"the+money",1,"the","money","the+money",187,0.000385208012326656,0.165254237288136
"to+get",1,"to","get","to+get",188,0.000385208012326656,0.165639445300463
"get+it",1,"get","it","get+it",189,0.000385208012326656,0.166024653312789
"it+he",1,"it","he","it+he",190,0.000385208012326656,0.166409861325116
"he+never",1,"he","never","he+never",191,0.000385208012326656,0.166795069337443
"never+taps",1,"never","taps","never+taps",192,0.000385208012326656,0.167180277349769
"taps+into",1,"taps","into","taps+into",193,0.000385208012326656,0.167565485362096
"into+that",1,"into","that","into+that",194,0.000385208012326656,0.167950693374423
"that+thing",1,"that","thing","that+thing",195,0.000385208012326656,0.168335901386749
"thing+either",1,"thing","either","thing+either",196,0.000385208012326656,0.168721109399076
"either+that",1,"either","that","either+that",197,0.000385208012326656,0.169106317411403
"is+how",1,"is","how","is+how",198,0.000385208012326656,0.169491525423729
"how+we",1,"how","we","how+we",199,0.000385208012326656,0.169876733436056
"know+he",1,"know","he","know+he",200,0.000385208012326656,0.170261941448383
"wanted+it",1,"wanted","it","wanted+it",201,0.000385208012326656,0.170647149460709
"it+so",1,"it","so","it+so",202,0.000385208012326656,0.171032357473036
"bad+we",1,"bad","we","bad+we",203,0.000385208012326656,0.171417565485363
"we+made",1,"we","made","we+made",204,0.000385208012326656,0.171802773497689
"made+him",1,"made","him","made+him",205,0.000385208012326656,0.172187981510016
"him+count",1,"him","count","him+count",206,0.000385208012326656,0.172573189522343
"count+all",1,"count","all","count+all",207,0.000385208012326656,0.172958397534669
"of+his",1,"of","his","of+his",208,0.000385208012326656,0.173343605546996
"his+money",1,"his","money","his+money",209,0.000385208012326656,0.173728813559323
"make+sure",1,"make","sure","make+sure",210,0.000385208012326656,0.174114021571649
"sure+that",1,"sure","that","sure+that",211,0.000385208012326656,0.174499229583976
"that+he",1,"that","he","that+he",212,0.000385208012326656,0.174884437596303
"he+had",1,"he","had","he+had",213,0.000385208012326656,0.175269645608629
"had+enough",1,"had","enough","had+enough",214,0.000385208012326656,0.175654853620956
"enough+it",1,"enough","it","enough+it",215,0.000385208012326656,0.176040061633283
"was+very",1,"was","very","was+very",216,0.000385208012326656,0.176425269645609
"very+cute",1,"very","cute","very+cute",217,0.000385208012326656,0.176810477657936
"cute+to",1,"cute","to","cute+to",218,0.000385208012326656,0.177195685670263
"watch+his",1,"watch","his","watch+his",219,0.000385208012326656,0.177580893682589
"his+reaction",1,"his","reaction","his+reaction",220,0.000385208012326656,0.177966101694916
"reaction+when",1,"reaction","when","reaction+when",221,0.000385208012326656,0.178351309707243
"when+he",1,"when","he","when+he",222,0.000385208012326656,0.178736517719569
"he+realized",1,"he","realized","he+realized",223,0.000385208012326656,0.179121725731896
"realized+he",1,"realized","he","realized+he",224,0.000385208012326656,0.179506933744223
"did+he",1,"did","he","did+he",225,0.000385208012326656,0.179892141756549
"he+also",1,"he","also","he+also",226,0.000385208012326656,0.180277349768876
"also+does",1,"also","does","also+does",227,0.000385208012326656,0.180662557781203
"does+a",1,"does","a","does+a",228,0.000385208012326656,0.181047765793529
"very+good",1,"very","good","very+good",229,0.000385208012326656,0.181432973805856
"good+job",1,"good","job","good+job",230,0.000385208012326656,0.181818181818183
"job+of",1,"job","of","job+of",231,0.000385208012326656,0.182203389830509
"of+letting",1,"of","letting","of+letting",232,0.000385208012326656,0.182588597842836
"letting+lola",1,"letting","lola","letting+lola",233,0.000385208012326656,0.182973805855163
"lola+feel",1,"lola","feel","lola+feel",234,0.000385208012326656,0.183359013867489
"feel+like",1,"feel","like","feel+like",235,0.000385208012326656,0.183744221879816
"like+she",1,"like","she","like+she",236,0.000385208012326656,0.184129429892143
"she+is",1,"she","is","she+is",237,0.000385208012326656,0.184514637904469
"is+playing",1,"is","playing","is+playing",238,0.000385208012326656,0.184899845916796
"playing+too",1,"playing","too","playing+too",239,0.000385208012326656,0.185285053929123
"too+by",1,"too","by","too+by",240,0.000385208012326656,0.185670261941449
"by+letting",1,"by","letting","by+letting",241,0.000385208012326656,0.186055469953776
"letting+her",1,"letting","her","letting+her",242,0.000385208012326656,0.186440677966103
"her+switch",1,"her","switch","her+switch",243,0.000385208012326656,0.186825885978429
"switch+out",1,"switch","out","switch+out",244,0.000385208012326656,0.187211093990756
"the+characters",1,"the","characters","the+characters",245,0.000385208012326656,0.187596302003083
"characters+she",1,"characters","she","characters+she",246,0.000385208012326656,0.187981510015409
"she+loves",1,"she","loves","she+loves",247,0.000385208012326656,0.188366718027736
"loves+it",1,"loves","it","loves+it",248,0.000385208012326656,0.188751926040063
"it+almost",1,"it","almost","it+almost",249,0.000385208012326656,0.189137134052389
"almost+as",1,"almost","as","almost+as",250,0.000385208012326656,0.189522342064716
"as+much",1,"as","much","as+much",251,0.000385208012326656,0.189907550077043
"much+as",1,"much","as","much+as",252,0.000385208012326656,0.190292758089369
"as+him",1,"as","him","as+him",253,0.000385208012326656,0.190677966101696
"with+graduation",1,"with","graduation","with+graduation",254,0.000385208012326656,0.191063174114023
"graduation+season",1,"graduation","season","graduation+season",255,0.000385208012326656,0.191448382126349
"season+right",1,"season","right","season+right",256,0.000385208012326656,0.191833590138676
"right+around",1,"right","around","right+around",257,0.000385208012326656,0.192218798151003
"the+corner",1,"the","corner","the+corner",258,0.000385208012326656,0.192604006163329
"corner+nancy",1,"corner","nancy","corner+nancy",259,0.000385208012326656,0.192989214175656
"nancy+has",1,"nancy","has","nancy+has",260,0.000385208012326656,0.193374422187983
"has+whipped",1,"has","whipped","has+whipped",261,0.000385208012326656,0.193759630200309
"whipped+up",1,"whipped","up","whipped+up",262,0.000385208012326656,0.194144838212636
"up+a",1,"up","a","up+a",263,0.000385208012326656,0.194530046224963
"a+fun",1,"a","fun","a+fun",264,0.000385208012326656,0.194915254237289
"fun+set",1,"fun","set","fun+set",265,0.000385208012326656,0.195300462249616
"set+to",1,"set","to","set+to",266,0.000385208012326656,0.195685670261943
"to+help",1,"to","help","to+help",267,0.000385208012326656,0.196070878274269
"help+you",1,"help","you","help+you",268,0.000385208012326656,0.196456086286596
"you+out",1,"you","out","you+out",269,0.000385208012326656,0.196841294298923
"with+not",1,"with","not","with+not",270,0.000385208012326656,0.197226502311249
"not+only",1,"not","only","not+only",271,0.000385208012326656,0.197611710323576
"only+your",1,"only","your","only+your",272,0.000385208012326656,0.197996918335903
"your+graduation",1,"your","graduation","your+graduation",273,0.000385208012326656,0.198382126348229
"graduation+cards",1,"graduation","cards","graduation+cards",274,0.000385208012326656,0.198767334360556
"cards+and",1,"cards","and","cards+and",275,0.000385208012326656,0.199152542372883
"and+gifts",1,"and","gifts","and+gifts",276,0.000385208012326656,0.199537750385209
"gifts+but",1,"gifts","but","gifts+but",277,0.000385208012326656,0.199922958397536
"but+any",1,"but","any","but+any",278,0.000385208012326656,0.200308166409863
"any+occasion",1,"any","occasion","any+occasion",279,0.000385208012326656,0.200693374422189
"occasion+that",1,"occasion","that","occasion+that",280,0.000385208012326656,0.201078582434516
"that+brings",1,"that","brings","that+brings",281,0.000385208012326656,0.201463790446843
"brings+on",1,"brings","on","brings+on",282,0.000385208012326656,0.201848998459169
"a+change",1,"a","change","a+change",283,0.000385208012326656,0.202234206471496
"change+in",1,"change","in","change+in",284,0.000385208012326656,0.202619414483823
"in+one's",1,"in","one's","in+one's",285,0.000385208012326656,0.203004622496149
"one's+life",1,"one's","life","one's+life",286,0.000385208012326656,0.203389830508476
"life+i",1,"life","i","life+i",287,0.000385208012326656,0.203775038520803
"i+stamped",1,"i","stamped","i+stamped",288,0.000385208012326656,0.204160246533129
"stamped+the",1,"stamped","the","stamped+the",289,0.000385208012326656,0.204545454545456
"the+images",1,"the","images","the+images",290,0.000385208012326656,0.204930662557783
"images+in",1,"images","in","images+in",291,0.000385208012326656,0.205315870570109
"in+memento",1,"in","memento","in+memento",292,0.000385208012326656,0.205701078582436
"memento+tuxedo",1,"memento","tuxedo","memento+tuxedo",293,0.000385208012326656,0.206086286594763
"tuxedo+black",1,"tuxedo","black","tuxedo+black",294,0.000385208012326656,0.206471494607089
"black+and",1,"black","and","black+and",295,0.000385208012326656,0.206856702619416
"and+cut",1,"and","cut","and+cut",296,0.000385208012326656,0.207241910631743
"cut+them",1,"cut","them","cut+them",297,0.000385208012326656,0.207627118644069
"them+out",1,"them","out","them+out",298,0.000385208012326656,0.208012326656396
"with+circle",1,"with","circle","with+circle",299,0.000385208012326656,0.208397534668723
"circle+nestabilities",1,"circle","nestabilities","circle+nestabilities",300,0.000385208012326656,0.208782742681049
"nestabilities+i",1,"nestabilities","i","nestabilities+i",301,0.000385208012326656,0.209167950693376
"i+embossed",1,"i","embossed","i+embossed",302,0.000385208012326656,0.209553158705703
"embossed+the",1,"embossed","the","embossed+the",303,0.000385208012326656,0.209938366718029
"the+kraft",1,"the","kraft","the+kraft",304,0.000385208012326656,0.210323574730356
"kraft+and",1,"kraft","and","kraft+and",305,0.000385208012326656,0.210708782742683
"and+red",1,"and","red","and+red",306,0.000385208012326656,0.211093990755009
"red+cardstock",1,"red","cardstock","red+cardstock",307,0.000385208012326656,0.211479198767336
"cardstock+with",1,"cardstock","with","cardstock+with",308,0.000385208012326656,0.211864406779663
"with+te's",1,"with","te's","with+te's",309,0.000385208012326656,0.212249614791989
"te's+new",1,"te's","new","te's+new",310,0.000385208012326656,0.212634822804316
"new+stars",1,"new","stars","new+stars",311,0.000385208012326656,0.213020030816643
"stars+impressions",1,"stars","impressions","stars+impressions",312,0.000385208012326656,0.213405238828969
"impressions+plate",1,"impressions","plate","impressions+plate",313,0.000385208012326656,0.213790446841296
"plate+which",1,"plate","which","plate+which",314,0.000385208012326656,0.214175654853623
"which+is",1,"which","is","which+is",315,0.000385208012326656,0.214560862865949
"is+double",1,"is","double","is+double",316,0.000385208012326656,0.214946070878276
"double+sided",1,"double","sided","double+sided",317,0.000385208012326656,0.215331278890603
"sided+and",1,"sided","and","sided+and",318,0.000385208012326656,0.215716486902929
"and+gives",1,"and","gives","and+gives",319,0.000385208012326656,0.216101694915256
"gives+you",1,"gives","you","gives+you",320,0.000385208012326656,0.216486902927583
"fantastic+patterns",1,"fantastic","patterns","fantastic+patterns",321,0.000385208012326656,0.216872110939909
"patterns+you",1,"patterns","you","patterns+you",322,0.000385208012326656,0.217257318952236
"can+see",1,"can","see","can+see",323,0.000385208012326656,0.217642526964563
"see+how",1,"see","how","see+how",324,0.000385208012326656,0.218027734976889
"to+use",1,"to","use","to+use",325,0.000385208012326656,0.218412942989216
"use+the",1,"use","the","use+the",326,0.000385208012326656,0.218798151001543
"the+impressions",1,"the","impressions","the+impressions",327,0.000385208012326656,0.219183359013869
"impressions+plates",1,"impressions","plates","impressions+plates",328,0.000385208012326656,0.219568567026196
"plates+in",1,"plates","in","plates+in",329,0.000385208012326656,0.219953775038523
"this+tutorial",1,"this","tutorial","this+tutorial",330,0.000385208012326656,0.220338983050849
"tutorial+taylor",1,"tutorial","taylor","tutorial+taylor",331,0.000385208012326656,0.220724191063176
"taylor+created",1,"taylor","created","taylor+created",332,0.000385208012326656,0.221109399075503
"created+just",1,"created","just","created+just",333,0.000385208012326656,0.221494607087829
"just+one",1,"just","one","just+one",334,0.000385208012326656,0.221879815100156
"one+pass",1,"one","pass","one+pass",335,0.000385208012326656,0.222265023112483
"pass+through",1,"pass","through","pass+through",336,0.000385208012326656,0.222650231124809
"through+your",1,"through","your","through+your",337,0.000385208012326656,0.223035439137136
"your+die",1,"your","die","your+die",338,0.000385208012326656,0.223420647149462
"die+cut",1,"die","cut","die+cut",339,0.000385208012326656,0.223805855161789
"cut+machine",1,"cut","machine","cut+machine",340,0.000385208012326656,0.224191063174116
"machine+using",1,"machine","using","machine+using",341,0.000385208012326656,0.224576271186442
"using+the",1,"using","the","using+the",342,0.000385208012326656,0.224961479198769
"the+embossing",1,"the","embossing","the+embossing",343,0.000385208012326656,0.225346687211096
"embossing+pad",1,"embossing","pad","embossing+pad",344,0.000385208012326656,0.225731895223422
"pad+kit",1,"pad","kit","pad+kit",345,0.000385208012326656,0.226117103235749
"kit+is",1,"kit","is","kit+is",346,0.000385208012326656,0.226502311248076
"is+all",1,"is","all","is+all",347,0.000385208012326656,0.226887519260402
"all+you",1,"all","you","all+you",348,0.000385208012326656,0.227272727272729
"you+need",1,"you","need","you+need",349,0.000385208012326656,0.227657935285056
"to+do",1,"to","do","to+do",350,0.000385208012326656,0.228043143297382
"super+easy",1,"super","easy","super+easy",351,0.000385208012326656,0.228428351309709
"if+i",1,"if","i","if+i",352,0.000385208012326656,0.228813559322036
"i+were",1,"i","were","i+were",353,0.000385208012326656,0.229198767334362
"were+a",1,"were","a","were+a",354,0.000385208012326656,0.229583975346689
"a+bear",1,"a","bear","a+bear",355,0.000385208012326656,0.229969183359016
"other+friends",1,"other","friends","other+friends",356,0.000385208012326656,0.230354391371342
"friends+have",1,"friends","have","friends+have",357,0.000385208012326656,0.230739599383669
"have+similar",1,"have","similar","have+similar",358,0.000385208012326656,0.231124807395996
"similar+stories",1,"similar","stories","similar+stories",359,0.000385208012326656,0.231510015408322
"stories+of",1,"stories","of","stories+of",360,0.000385208012326656,0.231895223420649
"of+how",1,"of","how","of+how",361,0.000385208012326656,0.232280431432976
"how+they",1,"how","they","how+they",362,0.000385208012326656,0.232665639445302
"were+treated",1,"were","treated","were+treated",363,0.000385208012326656,0.233050847457629
"treated+brusquely",1,"treated","brusquely","treated+brusquely",364,0.000385208012326656,0.233436055469956
"brusquely+by",1,"brusquely","by","brusquely+by",365,0.000385208012326656,0.233821263482282
"by+laurelwood",1,"by","laurelwood","by+laurelwood",366,0.000385208012326656,0.234206471494609
"laurelwood+staff",1,"laurelwood","staff","laurelwood+staff",367,0.000385208012326656,0.234591679506936
"staff+and",1,"staff","and","staff+and",368,0.000385208012326656,0.234976887519262
"and+as",1,"and","as","and+as",369,0.000385208012326656,0.235362095531589
"as+often",1,"as","often","as+often",370,0.000385208012326656,0.235747303543916
