"","count","basis","prediction","word","rowCount","freq","cumFreq"
"to+be",3,"to","be","to+be",37,0.00108225108225108,0.0598845598845598
"with+a",3,"with","a","with+a",38,0.00108225108225108,0.0609668109668109
"of+your",3,"of","your","of+your",39,0.00108225108225108,0.062049062049062
"too+nice",3,"too","nice","too+nice",40,0.00108225108225108,0.0631313131313131
"nice+to",3,"nice","to","nice+to",41,0.00108225108225108,0.0642135642135642
"that+it",3,"that","it","that+it",42,0.00108225108225108,0.0652958152958153
"it+was",3,"it","was","it+was",43,0.00108225108225108,0.0663780663780663
"i+decided",3,"i","decided","i+decided",44,0.00108225108225108,0.0674603174603174
"a+huge",3,"a","huge","a+huge",45,0.00108225108225108,0.0685425685425685
"it's+not",3,"it's","not","it's+not",46,0.00108225108225108,0.0696248196248196
"to+come",2,"to","come","to+come",47,0.000721500721500722,0.0703463203463203
"come+to",2,"come","to","come+to",48,0.000721500721500722,0.071067821067821
"around+the",2,"around","the","around+the",49,0.000721500721500722,0.0717893217893218
"how+to",2,"how","to","how+to",50,0.000721500721500722,0.0725108225108225
"in+this",2,"in","this","in+this",51,0.000721500721500722,0.0732323232323232
"to+do",2,"to","do","to+do",52,0.000721500721500722,0.0739538239538239
"you+have",2,"you","have","you+have",53,0.000721500721500722,0.0746753246753246
"have+an",2,"have","an","have+an",54,0.000721500721500722,0.0753968253968254
"winter+is",2,"winter","is","winter+is",55,0.000721500721500722,0.0761183261183261
"the+time",2,"the","time","the+time",56,0.000721500721500722,0.0768398268398268
"a+time",2,"a","time","a+time",57,0.000721500721500722,0.0775613275613275
"time+of",2,"time","of","time+of",58,0.000721500721500722,0.0782828282828282
"your+own",2,"your","own","your+own",59,0.000721500721500722,0.079004329004329
"the+best",2,"the","best","the+best",60,0.000721500721500722,0.0797258297258297
"do+this",2,"do","this","do+this",61,0.000721500721500722,0.0804473304473304
"this+and",2,"this","and","this+and",62,0.000721500721500722,0.0811688311688311
"as+a",2,"as","a","as+a",63,0.000721500721500722,0.0818903318903318
"images+of",2,"images","of","images+of",64,0.000721500721500722,0.0826118326118326
"so+that",2,"so","that","so+that",65,0.000721500721500722,0.0833333333333333
"of+balance",2,"of","balance","of+balance",66,0.000721500721500722,0.084054834054834
"those+of",2,"those","of","those+of",67,0.000721500721500722,0.0847763347763347
"of+you",2,"of","you","of+you",68,0.000721500721500722,0.0854978354978354
"and+designs",2,"and","designs","and+designs",69,0.000721500721500722,0.0862193362193362
"you+to",2,"you","to","you+to",70,0.000721500721500722,0.0869408369408369
"such+a",2,"such","a","such+a",71,0.000721500721500722,0.0876623376623376
"thank+you",2,"thank","you","thank+you",72,0.000721500721500722,0.0883838383838383
"from+the",2,"from","the","from+the",73,0.000721500721500722,0.089105339105339
"they+were",2,"they","were","they+were",74,0.000721500721500722,0.0898268398268398
"the+course",2,"the","course","the+course",75,0.000721500721500722,0.0905483405483405
"course+and",2,"course","and","course+and",76,0.000721500721500722,0.0912698412698412
"able+to",2,"able","to","able+to",77,0.000721500721500722,0.0919913419913419
"he+was",2,"he","was","he+was",78,0.000721500721500722,0.0927128427128426
"the+story",2,"the","story","the+story",79,0.000721500721500722,0.0934343434343434
"story+of",2,"story","of","story+of",80,0.000721500721500722,0.0941558441558441
"and+was",2,"and","was","and+was",81,0.000721500721500722,0.0948773448773448
"was+a",2,"was","a","was+a",82,0.000721500721500722,0.0955988455988455
"i+finally",2,"i","finally","i+finally",83,0.000721500721500722,0.0963203463203463
"know+that",2,"know","that","know+that",84,0.000721500721500722,0.097041847041847
"four+years",2,"four","years","four+years",85,0.000721500721500722,0.0977633477633477
"for+a",2,"for","a","for+a",86,0.000721500721500722,0.0984848484848484
"in+with",2,"in","with","in+with",87,0.000721500721500722,0.0992063492063491
"opportunity+to",2,"opportunity","to","opportunity+to",88,0.000721500721500722,0.0999278499278499
"but+i",2,"but","i","but+i",89,0.000721500721500722,0.100649350649351
"to+read",2,"to","read","to+read",90,0.000721500721500722,0.101370851370851
"time+and",2,"time","and","time+and",91,0.000721500721500722,0.102092352092352
"as+i",2,"as","i","as+i",92,0.000721500721500722,0.102813852813853
"find+that",2,"find","that","find+that",93,0.000721500721500722,0.103535353535353
"the+world",2,"the","world","the+world",94,0.000721500721500722,0.104256854256854
"and+there",2,"and","there","and+there",95,0.000721500721500722,0.104978354978355
"there+are",2,"there","are","there+are",96,0.000721500721500722,0.105699855699856
"waste+time",2,"waste","time","waste+time",97,0.000721500721500722,0.106421356421356
"to+stay",2,"to","stay","to+stay",98,0.000721500721500722,0.107142857142857
"trying+to",2,"trying","to","trying+to",99,0.000721500721500722,0.107864357864358
"the+south",2,"the","south","the+south",100,0.000721500721500722,0.108585858585858
"the+strikers",2,"the","strikers","the+strikers",101,0.000721500721500722,0.109307359307359
"i+also",2,"i","also","i+also",102,0.000721500721500722,0.11002886002886
"the+companyfunded",2,"the","companyfunded","the+companyfunded",103,0.000721500721500722,0.110750360750361
"new+york",2,"new","york","new+york",104,0.000721500721500722,0.111471861471861
"have+a",2,"have","a","have+a",105,0.000721500721500722,0.112193362193362
"to+go",2,"to","go","to+go",106,0.000721500721500722,0.112914862914863
"at+night",2,"at","night","at+night",107,0.000721500721500722,0.113636363636364
"be+a",2,"be","a","be+a",108,0.000721500721500722,0.114357864357864
"a+very",2,"a","very","a+very",109,0.000721500721500722,0.115079365079365
"very+nice",2,"very","nice","very+nice",110,0.000721500721500722,0.115800865800866
"i+was",2,"i","was","i+was",111,0.000721500721500722,0.116522366522366
"was+worried",2,"was","worried","was+worried",112,0.000721500721500722,0.117243867243867
"and+enjoyed",2,"and","enjoyed","and+enjoyed",113,0.000721500721500722,0.117965367965368
"the+wife",2,"the","wife","the+wife",114,0.000721500721500722,0.118686868686869
"the+end",2,"the","end","the+end",115,0.000721500721500722,0.119408369408369
"to+bed",2,"to","bed","to+bed",116,0.000721500721500722,0.12012987012987
"each+other",2,"each","other","each+other",117,0.000721500721500722,0.120851370851371
"like+that",2,"like","that","like+that",118,0.000721500721500722,0.121572871572871
"for+today",2,"for","today","for+today",119,0.000721500721500722,0.122294372294372
"based+on",2,"based","on","based+on",120,0.000721500721500722,0.123015873015873
"one+in",2,"one","in","one+in",121,0.000721500721500722,0.123737373737374
"up+to",2,"up","to","up+to",122,0.000721500721500722,0.124458874458874
"a+big",2,"a","big","a+big",123,0.000721500721500722,0.125180375180375
"on+my",2,"on","my","on+my",124,0.000721500721500722,0.125901875901876
"tried+a",2,"tried","a","tried+a",125,0.000721500721500722,0.126623376623377
"decided+to",2,"decided","to","decided+to",126,0.000721500721500722,0.127344877344877
"south+norwalk",2,"south","norwalk","south+norwalk",127,0.000721500721500722,0.128066378066378
"john+barricelli",2,"john","barricelli","john+barricelli",128,0.000721500721500722,0.128787878787879
"at+the",2,"at","the","at+the",129,0.000721500721500722,0.129509379509379
"that+is",2,"that","is","that+is",130,0.000721500721500722,0.13023088023088
"the+glass",2,"the","glass","the+glass",131,0.000721500721500722,0.130952380952381
"and+her",2,"and","her","and+her",132,0.000721500721500722,0.131673881673882
"so+i",2,"so","i","so+i",133,0.000721500721500722,0.132395382395382
"all+the",2,"all","the","all+the",134,0.000721500721500722,0.133116883116883
"but+it's",2,"but","it's","but+it's",135,0.000721500721500722,0.133838383838384
"few+minutes",2,"few","minutes","few+minutes",136,0.000721500721500722,0.134559884559885
"the+secretaries",2,"the","secretaries","the+secretaries",137,0.000721500721500722,0.135281385281385
"my+son",2,"my","son","my+son",138,0.000721500721500722,0.136002886002886
"let+go",2,"let","go","let+go",139,0.000721500721500722,0.136724386724387
"he+became",2,"he","became","he+became",140,0.000721500721500722,0.137445887445888
"bishop+of",2,"bishop","of","bishop+of",141,0.000721500721500722,0.138167388167388
"by+the",2,"by","the","by+the",142,0.000721500721500722,0.138888888888889
"a+special",2,"a","special","a+special",143,0.000721500721500722,0.13961038961039
"and+it",2,"and","it","and+it",144,0.000721500721500722,0.14033189033189
"the+economy",2,"the","economy","the+economy",145,0.000721500721500722,0.141053391053391
"into+the",2,"into","the","into+the",146,0.000721500721500722,0.141774891774892
"but+not",2,"but","not","but+not",147,0.000721500721500722,0.142496392496393
"your+face",2,"your","face","your+face",148,0.000721500721500722,0.143217893217893
"it+dries",2,"it","dries","it+dries",149,0.000721500721500722,0.143939393939394
"like+youre",2,"like","youre","like+youre",150,0.000721500721500722,0.144660894660895
"to+rub",2,"to","rub","to+rub",151,0.000721500721500722,0.145382395382396
"the+water",2,"the","water","the+water",152,0.000721500721500722,0.146103896103896
"the+sole",2,"the","sole","the+sole",153,0.000721500721500722,0.146825396825397
"the+feet",2,"the","feet","the+feet",154,0.000721500721500722,0.147546897546898
"the+kick",2,"the","kick","the+kick",155,0.000721500721500722,0.148268398268399
"kick+the",2,"kick","the","kick+the",156,0.000721500721500722,0.148989898989899
"leg+is",2,"leg","is","leg+is",157,0.000721500721500722,0.1497113997114
"we+love",1,"we","love","we+love",158,0.000360750360750361,0.15007215007215
"love+you",1,"love","you","love+you",159,0.000360750360750361,0.150432900432901
"you+mr",1,"you","mr","you+mr",160,0.000360750360750361,0.150793650793651
"mr+brown",1,"mr","brown","mr+brown",161,0.000360750360750361,0.151154401154401
"so+anyways",1,"so","anyways","so+anyways",162,0.000360750360750361,0.151515151515152
"anyways+i",1,"anyways","i","anyways+i",163,0.000360750360750361,0.151875901875902
"am+going",1,"am","going","am+going",164,0.000360750360750361,0.152236652236653
"to+share",1,"to","share","to+share",165,0.000360750360750361,0.152597402597403
"share+some",1,"share","some","share+some",166,0.000360750360750361,0.152958152958153
"some+home",1,"some","home","some+home",167,0.000360750360750361,0.153318903318904
"home+decor",1,"home","decor","home+decor",168,0.000360750360750361,0.153679653679654
"decor+inspiration",1,"decor","inspiration","decor+inspiration",169,0.000360750360750361,0.154040404040404
"inspiration+that",1,"inspiration","that","inspiration+that",170,0.000360750360750361,0.154401154401155
"been+storing",1,"been","storing","been+storing",171,0.000360750360750361,0.154761904761905
"storing+in",1,"storing","in","storing+in",172,0.000360750360750361,0.155122655122656
"in+my",1,"in","my","in+my",173,0.000360750360750361,0.155483405483406
"my+folder",1,"my","folder","my+folder",174,0.000360750360750361,0.155844155844156
"folder+on",1,"folder","on","folder+on",175,0.000360750360750361,0.156204906204907
"the+puter",1,"the","puter","the+puter",176,0.000360750360750361,0.156565656565657
"puter+i",1,"puter","i","puter+i",177,0.000360750360750361,0.156926406926407
"have+all",1,"have","all","have+all",178,0.000360750360750361,0.157287157287158
"all+these",1,"all","these","all+these",179,0.000360750360750361,0.157647907647908
"these+amazing",1,"these","amazing","these+amazing",180,0.000360750360750361,0.158008658008658
"amazing+images",1,"amazing","images","amazing+images",181,0.000360750360750361,0.158369408369409
"images+stored",1,"images","stored","images+stored",182,0.000360750360750361,0.158730158730159
"stored+away",1,"stored","away","stored+away",183,0.000360750360750361,0.15909090909091
"away+ready",1,"away","ready","away+ready",184,0.000360750360750361,0.15945165945166
"ready+to",1,"ready","to","ready+to",185,0.000360750360750361,0.15981240981241
"to+life",1,"to","life","to+life",186,0.000360750360750361,0.160173160173161
"life+when",1,"life","when","life+when",187,0.000360750360750361,0.160533910533911
"when+we",1,"when","we","when+we",188,0.000360750360750361,0.160894660894661
"we+get",1,"we","get","we+get",189,0.000360750360750361,0.161255411255412
"get+our",1,"get","our","get+our",190,0.000360750360750361,0.161616161616162
"our+home",1,"our","home","our+home",191,0.000360750360750361,0.161976911976912
"with+graduation",1,"with","graduation","with+graduation",192,0.000360750360750361,0.162337662337663
"graduation+season",1,"graduation","season","graduation+season",193,0.000360750360750361,0.162698412698413
"season+right",1,"season","right","season+right",194,0.000360750360750361,0.163059163059164
"right+around",1,"right","around","right+around",195,0.000360750360750361,0.163419913419914
"the+corner",1,"the","corner","the+corner",196,0.000360750360750361,0.163780663780664
"corner+nancy",1,"corner","nancy","corner+nancy",197,0.000360750360750361,0.164141414141415
"nancy+has",1,"nancy","has","nancy+has",198,0.000360750360750361,0.164502164502165
"has+whipped",1,"has","whipped","has+whipped",199,0.000360750360750361,0.164862914862915
"whipped+up",1,"whipped","up","whipped+up",200,0.000360750360750361,0.165223665223666
"up+a",1,"up","a","up+a",201,0.000360750360750361,0.165584415584416
"a+fun",1,"a","fun","a+fun",202,0.000360750360750361,0.165945165945167
"fun+set",1,"fun","set","fun+set",203,0.000360750360750361,0.166305916305917
"set+to",1,"set","to","set+to",204,0.000360750360750361,0.166666666666667
"to+help",1,"to","help","to+help",205,0.000360750360750361,0.167027417027418
"help+you",1,"help","you","help+you",206,0.000360750360750361,0.167388167388168
"you+out",1,"you","out","you+out",207,0.000360750360750361,0.167748917748918
"with+not",1,"with","not","with+not",208,0.000360750360750361,0.168109668109669
"not+only",1,"not","only","not+only",209,0.000360750360750361,0.168470418470419
"only+your",1,"only","your","only+your",210,0.000360750360750361,0.168831168831169
"your+graduation",1,"your","graduation","your+graduation",211,0.000360750360750361,0.16919191919192
"graduation+cards",1,"graduation","cards","graduation+cards",212,0.000360750360750361,0.16955266955267
"cards+and",1,"cards","and","cards+and",213,0.000360750360750361,0.169913419913421
"and+gifts",1,"and","gifts","and+gifts",214,0.000360750360750361,0.170274170274171
"gifts+but",1,"gifts","but","gifts+but",215,0.000360750360750361,0.170634920634921
"but+any",1,"but","any","but+any",216,0.000360750360750361,0.170995670995672
"any+occasion",1,"any","occasion","any+occasion",217,0.000360750360750361,0.171356421356422
"occasion+that",1,"occasion","that","occasion+that",218,0.000360750360750361,0.171717171717172
"that+brings",1,"that","brings","that+brings",219,0.000360750360750361,0.172077922077923
"brings+on",1,"brings","on","brings+on",220,0.000360750360750361,0.172438672438673
"a+change",1,"a","change","a+change",221,0.000360750360750361,0.172799422799424
"change+in",1,"change","in","change+in",222,0.000360750360750361,0.173160173160174
"in+one's",1,"in","one's","in+one's",223,0.000360750360750361,0.173520923520924
"one's+life",1,"one's","life","one's+life",224,0.000360750360750361,0.173881673881675
"life+i",1,"life","i","life+i",225,0.000360750360750361,0.174242424242425
"i+stamped",1,"i","stamped","i+stamped",226,0.000360750360750361,0.174603174603175
"stamped+the",1,"stamped","the","stamped+the",227,0.000360750360750361,0.174963924963926
"images+in",1,"images","in","images+in",228,0.000360750360750361,0.175324675324676
"in+memento",1,"in","memento","in+memento",229,0.000360750360750361,0.175685425685426
"memento+tuxedo",1,"memento","tuxedo","memento+tuxedo",230,0.000360750360750361,0.176046176046177
"tuxedo+black",1,"tuxedo","black","tuxedo+black",231,0.000360750360750361,0.176406926406927
"black+and",1,"black","and","black+and",232,0.000360750360750361,0.176767676767678
"and+cut",1,"and","cut","and+cut",233,0.000360750360750361,0.177128427128428
"cut+them",1,"cut","them","cut+them",234,0.000360750360750361,0.177489177489178
"them+out",1,"them","out","them+out",235,0.000360750360750361,0.177849927849929
"with+circle",1,"with","circle","with+circle",236,0.000360750360750361,0.178210678210679
"circle+nestabilities",1,"circle","nestabilities","circle+nestabilities",237,0.000360750360750361,0.178571428571429
"nestabilities+i",1,"nestabilities","i","nestabilities+i",238,0.000360750360750361,0.17893217893218
"i+embossed",1,"i","embossed","i+embossed",239,0.000360750360750361,0.17929292929293
"embossed+the",1,"embossed","the","embossed+the",240,0.000360750360750361,0.17965367965368
"the+kraft",1,"the","kraft","the+kraft",241,0.000360750360750361,0.180014430014431
"kraft+and",1,"kraft","and","kraft+and",242,0.000360750360750361,0.180375180375181
"and+red",1,"and","red","and+red",243,0.000360750360750361,0.180735930735932
"red+cardstock",1,"red","cardstock","red+cardstock",244,0.000360750360750361,0.181096681096682
"cardstock+with",1,"cardstock","with","cardstock+with",245,0.000360750360750361,0.181457431457432
"with+te's",1,"with","te's","with+te's",246,0.000360750360750361,0.181818181818183
"te's+new",1,"te's","new","te's+new",247,0.000360750360750361,0.182178932178933
"new+stars",1,"new","stars","new+stars",248,0.000360750360750361,0.182539682539683
"stars+impressions",1,"stars","impressions","stars+impressions",249,0.000360750360750361,0.182900432900434
"impressions+plate",1,"impressions","plate","impressions+plate",250,0.000360750360750361,0.183261183261184
"plate+which",1,"plate","which","plate+which",251,0.000360750360750361,0.183621933621935
"which+is",1,"which","is","which+is",252,0.000360750360750361,0.183982683982685
"is+double",1,"is","double","is+double",253,0.000360750360750361,0.184343434343435
"double+sided",1,"double","sided","double+sided",254,0.000360750360750361,0.184704184704186
"sided+and",1,"sided","and","sided+and",255,0.000360750360750361,0.185064935064936
"and+gives",1,"and","gives","and+gives",256,0.000360750360750361,0.185425685425686
"gives+you",1,"gives","you","gives+you",257,0.000360750360750361,0.185786435786437
"fantastic+patterns",1,"fantastic","patterns","fantastic+patterns",258,0.000360750360750361,0.186147186147187
"patterns+you",1,"patterns","you","patterns+you",259,0.000360750360750361,0.186507936507937
"can+see",1,"can","see","can+see",260,0.000360750360750361,0.186868686868688
"see+how",1,"see","how","see+how",261,0.000360750360750361,0.187229437229438
"to+use",1,"to","use","to+use",262,0.000360750360750361,0.187590187590189
"use+the",1,"use","the","use+the",263,0.000360750360750361,0.187950937950939
"the+impressions",1,"the","impressions","the+impressions",264,0.000360750360750361,0.188311688311689
"impressions+plates",1,"impressions","plates","impressions+plates",265,0.000360750360750361,0.18867243867244
"plates+in",1,"plates","in","plates+in",266,0.000360750360750361,0.18903318903319
"this+tutorial",1,"this","tutorial","this+tutorial",267,0.000360750360750361,0.18939393939394
"tutorial+taylor",1,"tutorial","taylor","tutorial+taylor",268,0.000360750360750361,0.189754689754691
"taylor+created",1,"taylor","created","taylor+created",269,0.000360750360750361,0.190115440115441
"created+just",1,"created","just","created+just",270,0.000360750360750361,0.190476190476191
"just+one",1,"just","one","just+one",271,0.000360750360750361,0.190836940836942
"one+pass",1,"one","pass","one+pass",272,0.000360750360750361,0.191197691197692
"pass+through",1,"pass","through","pass+through",273,0.000360750360750361,0.191558441558443
"through+your",1,"through","your","through+your",274,0.000360750360750361,0.191919191919193
"your+die",1,"your","die","your+die",275,0.000360750360750361,0.192279942279943
"die+cut",1,"die","cut","die+cut",276,0.000360750360750361,0.192640692640694
"cut+machine",1,"cut","machine","cut+machine",277,0.000360750360750361,0.193001443001444
"machine+using",1,"machine","using","machine+using",278,0.000360750360750361,0.193362193362194
"using+the",1,"using","the","using+the",279,0.000360750360750361,0.193722943722945
"the+embossing",1,"the","embossing","the+embossing",280,0.000360750360750361,0.194083694083695
"embossing+pad",1,"embossing","pad","embossing+pad",281,0.000360750360750361,0.194444444444446
"pad+kit",1,"pad","kit","pad+kit",282,0.000360750360750361,0.194805194805196
"kit+is",1,"kit","is","kit+is",283,0.000360750360750361,0.195165945165946
"is+all",1,"is","all","is+all",284,0.000360750360750361,0.195526695526697
"all+you",1,"all","you","all+you",285,0.000360750360750361,0.195887445887447
"you+need",1,"you","need","you+need",286,0.000360750360750361,0.196248196248197
"super+easy",1,"super","easy","super+easy",287,0.000360750360750361,0.196608946608948
"an+alternative",1,"an","alternative","an+alternative",288,0.000360750360750361,0.196969696969698
"alternative+argument",1,"alternative","argument","alternative+argument",289,0.000360750360750361,0.197330447330448
"argument+let's",1,"argument","let's","argument+let's",290,0.000360750360750361,0.197691197691199
"let's+hear",1,"let's","hear","let's+hear",291,0.000360750360750361,0.198051948051949
"hear+it",1,"hear","it","hear+it",292,0.000360750360750361,0.1984126984127
"time+when",1,"time","when","time+when",293,0.000360750360750361,0.19877344877345
"when+all",1,"when","all","when+all",294,0.000360750360750361,0.1991341991342
"all+sleeps",1,"all","sleeps","all+sleeps",295,0.000360750360750361,0.199494949494951
"sleeps+on",1,"sleeps","on","sleeps+on",296,0.000360750360750361,0.199855699855701
"on+some",1,"on","some","on+some",297,0.000360750360750361,0.200216450216451
"some+level",1,"some","level","some+level",298,0.000360750360750361,0.200577200577202
"level+it",1,"level","it","level+it",299,0.000360750360750361,0.200937950937952
"of+turning",1,"of","turning","of+turning",300,0.000360750360750361,0.201298701298703
"turning+within",1,"turning","within","turning+within",301,0.000360750360750361,0.201659451659453
"within+to",1,"within","to","within+to",302,0.000360750360750361,0.202020202020203
"to+make",1,"to","make","to+make",303,0.000360750360750361,0.202380952380954
"make+contact",1,"make","contact","make+contact",304,0.000360750360750361,0.202741702741704
"contact+with",1,"contact","with","contact+with",305,0.000360750360750361,0.203102453102454
"with+your",1,"with","your","with+your",306,0.000360750360750361,0.203463203463205
"own+innermost",1,"own","innermost","own+innermost",307,0.000360750360750361,0.203823953823955
"innermost+being",1,"innermost","being","innermost+being",308,0.000360750360750361,0.204184704184705
"being+winter",1,"being","winter","being+winter",309,0.000360750360750361,0.204545454545456
"best+time",1,"best","time","best+time",310,0.000360750360750361,0.204906204906206
"time+to",1,"time","to","time+to",311,0.000360750360750361,0.205266955266957
"and+as",1,"and","as","and+as",312,0.000360750360750361,0.205627705627707
"a+result",1,"a","result","a+result",313,0.000360750360750361,0.205988455988457
"result+get",1,"result","get","result+get",314,0.000360750360750361,0.206349206349208
"get+answers",1,"get","answers","get+answers",315,0.000360750360750361,0.206709956709958
"answers+for",1,"answers","for","answers+for",316,0.000360750360750361,0.207070707070708
"for+yourself",1,"for","yourself","for+yourself",317,0.000360750360750361,0.207431457431459
"yourself+about",1,"yourself","about","yourself+about",318,0.000360750360750361,0.207792207792209
"about+whatever",1,"about","whatever","about+whatever",319,0.000360750360750361,0.208152958152959
"whatever+concerns",1,"whatever","concerns","whatever+concerns",320,0.000360750360750361,0.20851370851371
"concerns+you",1,"concerns","you","concerns+you",321,0.000360750360750361,0.20887445887446
"you+it",1,"you","it","you+it",322,0.000360750360750361,0.209235209235211
"is+also",1,"is","also","is+also",323,0.000360750360750361,0.209595959595961
"also+a",1,"also","a","also+a",324,0.000360750360750361,0.209956709956711
"a+tremendously",1,"a","tremendously","a+tremendously",325,0.000360750360750361,0.210317460317462
"tremendously+creative",1,"tremendously","creative","tremendously+creative",326,0.000360750360750361,0.210678210678212
"creative+time",1,"creative","time","creative+time",327,0.000360750360750361,0.211038961038962
"time+a",1,"time","a","time+a",328,0.000360750360750361,0.211399711399713
"time+for",1,"time","for","time+for",329,0.000360750360750361,0.211760461760463
"for+artists",1,"for","artists","for+artists",330,0.000360750360750361,0.212121212121214
"artists+of",1,"artists","of","artists+of",331,0.000360750360750361,0.212481962481964
"of+all",1,"of","all","of+all",332,0.000360750360750361,0.212842712842714
"all+kinds",1,"all","kinds","all+kinds",333,0.000360750360750361,0.213203463203465
"kinds+to",1,"kinds","to","kinds+to",334,0.000360750360750361,0.213564213564215
"to+turn",1,"to","turn","to+turn",335,0.000360750360750361,0.213924963924965
"turn+within",1,"turn","within","turn+within",336,0.000360750360750361,0.214285714285716
"within+and",1,"within","and","within+and",337,0.000360750360750361,0.214646464646466
"and+to",1,"and","to","and+to",338,0.000360750360750361,0.215007215007216
"to+seek",1,"to","seek","to+seek",339,0.000360750360750361,0.215367965367967
"seek+images",1,"seek","images","seek+images",340,0.000360750360750361,0.215728715728717
"of+forms",1,"of","forms","of+forms",341,0.000360750360750361,0.216089466089468
"forms+he",1,"forms","he","forms+he",342,0.000360750360750361,0.216450216450218
"he+or",1,"he","or","he+or",343,0.000360750360750361,0.216810966810968
"or+she",1,"or","she","or+she",344,0.000360750360750361,0.217171717171719
"she+wishes",1,"she","wishes","she+wishes",345,0.000360750360750361,0.217532467532469
"wishes+to",1,"wishes","to","wishes+to",346,0.000360750360750361,0.217893217893219
"to+produce",1,"to","produce","to+produce",347,0.000360750360750361,0.21825396825397
"produce+in",1,"produce","in","produce+in",348,0.000360750360750361,0.21861471861472
"in+whatever",1,"in","whatever","in+whatever",349,0.000360750360750361,0.21897546897547
"whatever+medium",1,"whatever","medium","whatever+medium",350,0.000360750360750361,0.219336219336221
"medium+chosen",1,"medium","chosen","medium+chosen",351,0.000360750360750361,0.219696969696971
"chosen+so",1,"chosen","so","chosen+so",352,0.000360750360750361,0.220057720057722
"that+an",1,"that","an","that+an",353,0.000360750360750361,0.220418470418472
"an+image",1,"an","image","an+image",354,0.000360750360750361,0.220779220779222
"image+of",1,"image","of","image+of",355,0.000360750360750361,0.221139971139973
"balance+can",1,"balance","can","balance+can",356,0.000360750360750361,0.221500721500723
"be+presented",1,"be","presented","be+presented",357,0.000360750360750361,0.221861471861473
"presented+those",1,"presented","those","presented+those",358,0.000360750360750361,0.222222222222224
"you+that",1,"you","that","you+that",359,0.000360750360750361,0.222582972582974
"that+write",1,"that","write","that+write",360,0.000360750360750361,0.222943722943725
"write+we",1,"write","we","write+we",361,0.000360750360750361,0.223304473304475
"we+suggest",1,"we","suggest","we+suggest",362,0.000360750360750361,0.223665223665225
"suggest+that",1,"suggest","that","suggest+that",363,0.000360750360750361,0.224025974025976
"do+so",1,"do","so","do+so",364,0.000360750360750361,0.224386724386726
"so+to",1,"so","to","so+to",365,0.000360750360750361,0.224747474747476
"come+up",1,"come","up","come+up",366,0.000360750360750361,0.225108225108227
"up+with",1,"up","with","up+with",367,0.000360750360750361,0.225468975468977
"with+plots",1,"with","plots","with+plots",368,0.000360750360750361,0.225829725829727
"plots+and",1,"plots","and","plots+and",369,0.000360750360750361,0.226190476190478
"and+ideas",1,"and","ideas","and+ideas",370,0.000360750360750361,0.226551226551228
