"","count","basis","prediction","word","rowCount","freq","cumFreq"
"a+lot",2,"a","lot","a+lot",89,0.000757575757575758,0.104545454545455
"lot+of",2,"lot","of","lot+of",90,0.000757575757575758,0.10530303030303
"would+be",2,"would","be","would+be",91,0.000757575757575758,0.106060606060606
"new+york",2,"new","york","new+york",92,0.000757575757575758,0.106818181818182
"do+you",2,"do","you","do+you",93,0.000757575757575758,0.107575757575758
"up+in",2,"up","in","up+in",94,0.000757575757575758,0.108333333333334
"in+very",2,"in","very","in+very",95,0.000757575757575758,0.109090909090909
"have+a",2,"have","a","have+a",96,0.000757575757575758,0.109848484848485
"to+go",2,"to","go","to+go",97,0.000757575757575758,0.110606060606061
"was+worried",2,"was","worried","was+worried",98,0.000757575757575758,0.111363636363637
"going+to",2,"going","to","going+to",99,0.000757575757575758,0.112121212121212
"i+have",2,"i","have","i+have",100,0.000757575757575758,0.112878787878788
"and+enjoyed",2,"and","enjoyed","and+enjoyed",101,0.000757575757575758,0.113636363636364
"the+wife",2,"the","wife","the+wife",102,0.000757575757575758,0.11439393939394
"the+face",2,"the","face","the+face",103,0.000757575757575758,0.115151515151515
"the+end",2,"the","end","the+end",104,0.000757575757575758,0.115909090909091
"as+i",2,"as","i","as+i",105,0.000757575757575758,0.116666666666667
"many+times",2,"many","times","many+times",106,0.000757575757575758,0.117424242424243
"times+have",2,"times","have","times+have",107,0.000757575757575758,0.118181818181818
"have+we",2,"have","we","have+we",108,0.000757575757575758,0.118939393939394
"twinkling+lights",2,"twinkling","lights","twinkling+lights",109,0.000757575757575758,0.11969696969697
"what+was",2,"what","was","what+was",110,0.000757575757575758,0.120454545454546
"we+know",2,"we","know","we+know",111,0.000757575757575758,0.121212121212121
"was+not",2,"was","not","was+not",112,0.000757575757575758,0.121969696969697
"we+were",2,"we","were","we+were",113,0.000757575757575758,0.122727272727273
"to+bed",2,"to","bed","to+bed",114,0.000757575757575758,0.123484848484849
"going+on",2,"going","on","going+on",115,0.000757575757575758,0.124242424242425
"for+today",2,"for","today","for+today",116,0.000757575757575758,0.125
"of+my",2,"of","my","of+my",117,0.000757575757575758,0.125757575757576
"that+the",2,"that","the","that+the",118,0.000757575757575758,0.126515151515152
"one+in",2,"one","in","one+in",119,0.000757575757575758,0.127272727272728
"get+up",2,"get","up","get+up",120,0.000757575757575758,0.128030303030303
"to+get",2,"to","get","to+get",121,0.000757575757575758,0.128787878787879
"i+had",2,"i","had","i+had",122,0.000757575757575758,0.129545454545455
"a+big",2,"a","big","a+big",123,0.000757575757575758,0.130303030303031
"on+my",2,"on","my","on+my",124,0.000757575757575758,0.131060606060606
"for+the",2,"for","the","for+the",125,0.000757575757575758,0.131818181818182
"tried+a",2,"tried","a","tried+a",126,0.000757575757575758,0.132575757575758
"decided+to",2,"decided","to","decided+to",127,0.000757575757575758,0.133333333333334
"south+norwalk",2,"south","norwalk","south+norwalk",128,0.000757575757575758,0.134090909090909
"check+out",2,"check","out","check+out",129,0.000757575757575758,0.134848484848485
"john+barricelli",2,"john","barricelli","john+barricelli",130,0.000757575757575758,0.135606060606061
"that+is",2,"that","is","that+is",131,0.000757575757575758,0.136363636363637
"the+glass",2,"the","glass","the+glass",132,0.000757575757575758,0.137121212121213
"and+get",2,"and","get","and+get",133,0.000757575757575758,0.137878787878788
"and+her",2,"and","her","and+her",134,0.000757575757575758,0.138636363636364
"the+secretaries",2,"the","secretaries","the+secretaries",135,0.000757575757575758,0.13939393939394
"my+son",2,"my","son","my+son",136,0.000757575757575758,0.140151515151516
"the+first",2,"the","first","the+first",137,0.000757575757575758,0.140909090909091
"for+more",2,"for","more","for+more",138,0.000757575757575758,0.141666666666667
"he+became",2,"he","became","he+became",139,0.000757575757575758,0.142424242424243
"bishop+of",2,"bishop","of","bishop+of",140,0.000757575757575758,0.143181818181819
"up+and",2,"up","and","up+and",141,0.000757575757575758,0.143939393939394
"the+economy",2,"the","economy","the+economy",142,0.000757575757575758,0.14469696969697
"into+the",2,"into","the","into+the",143,0.000757575757575758,0.145454545454546
"the+water",2,"the","water","the+water",144,0.000757575757575758,0.146212121212122
"the+sole",2,"the","sole","the+sole",145,0.000757575757575758,0.146969696969697
"the+kick",2,"the","kick","the+kick",146,0.000757575757575758,0.147727272727273
"kick+the",2,"kick","the","kick+the",147,0.000757575757575758,0.148484848484849
"leg+is",2,"leg","is","leg+is",148,0.000757575757575758,0.149242424242425
"you+have",1,"you","have","you+have",149,0.000378787878787879,0.149621212121213
"an+alternative",1,"an","alternative","an+alternative",150,0.000378787878787879,0.15
"alternative+argument",1,"alternative","argument","alternative+argument",151,0.000378787878787879,0.150378787878788
"argument+let's",1,"argument","let's","argument+let's",152,0.000378787878787879,0.150757575757576
"let's+hear",1,"let's","hear","let's+hear",153,0.000378787878787879,0.151136363636364
"hear+it",1,"hear","it","hear+it",154,0.000378787878787879,0.151515151515152
"if+i",1,"if","i","if+i",155,0.000378787878787879,0.15189393939394
"were+a",1,"were","a","were+a",156,0.000378787878787879,0.152272727272728
"a+bear",1,"a","bear","a+bear",157,0.000378787878787879,0.152651515151516
"other+friends",1,"other","friends","other+friends",158,0.000378787878787879,0.153030303030303
"friends+have",1,"friends","have","friends+have",159,0.000378787878787879,0.153409090909091
"have+similar",1,"have","similar","have+similar",160,0.000378787878787879,0.153787878787879
"similar+stories",1,"similar","stories","similar+stories",161,0.000378787878787879,0.154166666666667
"stories+of",1,"stories","of","stories+of",162,0.000378787878787879,0.154545454545455
"of+how",1,"of","how","of+how",163,0.000378787878787879,0.154924242424243
"how+they",1,"how","they","how+they",164,0.000378787878787879,0.155303030303031
"were+treated",1,"were","treated","were+treated",165,0.000378787878787879,0.155681818181818
"treated+brusquely",1,"treated","brusquely","treated+brusquely",166,0.000378787878787879,0.156060606060606
"brusquely+by",1,"brusquely","by","brusquely+by",167,0.000378787878787879,0.156439393939394
"by+laurelwood",1,"by","laurelwood","by+laurelwood",168,0.000378787878787879,0.156818181818182
"laurelwood+staff",1,"laurelwood","staff","laurelwood+staff",169,0.000378787878787879,0.15719696969697
"staff+and",1,"staff","and","staff+and",170,0.000378787878787879,0.157575757575758
"as+often",1,"as","often","as+often",171,0.000378787878787879,0.157954545454546
"often+as",1,"often","as","often+as",172,0.000378787878787879,0.158333333333334
"as+not",1,"as","not","as+not",173,0.000378787878787879,0.158712121212121
"not+the",1,"not","the","not+the",174,0.000378787878787879,0.159090909090909
"the+same",1,"the","same","the+same",175,0.000378787878787879,0.159469696969697
"same+names",1,"same","names","same+names",176,0.000378787878787879,0.159848484848485
"names+keep",1,"names","keep","names+keep",177,0.000378787878787879,0.160227272727273
"keep+coming",1,"keep","coming","keep+coming",178,0.000378787878787879,0.160606060606061
"coming+up",1,"coming","up","coming+up",179,0.000378787878787879,0.160984848484849
"up+about",1,"up","about","up+about",180,0.000378787878787879,0.161363636363636
"about+a",1,"about","a","about+a",181,0.000378787878787879,0.161742424242424
"a+halfdozen",1,"a","halfdozen","a+halfdozen",182,0.000378787878787879,0.162121212121212
"halfdozen+friends",1,"halfdozen","friends","halfdozen+friends",183,0.000378787878787879,0.1625
"friends+of",1,"friends","of","friends+of",184,0.000378787878787879,0.162878787878788
"of+mine",1,"of","mine","of+mine",185,0.000378787878787879,0.163257575757576
"mine+refuse",1,"mine","refuse","mine+refuse",186,0.000378787878787879,0.163636363636364
"refuse+to",1,"refuse","to","refuse+to",187,0.000378787878787879,0.164015151515152
"to+step",1,"to","step","to+step",188,0.000378787878787879,0.164393939393939
"step+foot",1,"step","foot","step+foot",189,0.000378787878787879,0.164772727272727
"foot+in",1,"foot","in","foot+in",190,0.000378787878787879,0.165151515151515
"in+there",1,"in","there","in+there",191,0.000378787878787879,0.165530303030303
"there+ever",1,"there","ever","there+ever",192,0.000378787878787879,0.165909090909091
"ever+again",1,"ever","again","ever+again",193,0.000378787878787879,0.166287878787879
"again+because",1,"again","because","again+because",194,0.000378787878787879,0.166666666666667
"of+it",1,"of","it","of+it",195,0.000378787878787879,0.167045454545454
"it+how",1,"it","how","it+how",196,0.000378787878787879,0.167424242424242
"many+others",1,"many","others","many+others",197,0.000378787878787879,0.16780303030303
"others+theyre",1,"others","theyre","others+theyre",198,0.000378787878787879,0.168181818181818
"theyre+telling",1,"theyre","telling","theyre+telling",199,0.000378787878787879,0.168560606060606
"and+keeping",1,"and","keeping","and+keeping",200,0.000378787878787879,0.168939393939394
"keeping+away",1,"keeping","away","keeping+away",201,0.000378787878787879,0.169318181818182
"one+can",1,"one","can","one+can",202,0.000378787878787879,0.16969696969697
"can+only",1,"can","only","can+only",203,0.000378787878787879,0.170075757575757
"only+guess",1,"only","guess","only+guess",204,0.000378787878787879,0.170454545454545
"although+our",1,"although","our","although+our",205,0.000378787878787879,0.170833333333333
"our+beloved",1,"our","beloved","our+beloved",206,0.000378787878787879,0.171212121212121
"beloved+cantab",1,"beloved","cantab","beloved+cantab",207,0.000378787878787879,0.171590909090909
"cantab+cant",1,"cantab","cant","cantab+cant",208,0.000378787878787879,0.171969696969697
"cant+claim",1,"cant","claim","cant+claim",209,0.000378787878787879,0.172348484848485
"claim+the",1,"claim","the","claim+the",210,0.000378787878787879,0.172727272727272
"the+international",1,"the","international","the+international",211,0.000378787878787879,0.17310606060606
"international+recognition",1,"international","recognition","international+recognition",212,0.000378787878787879,0.173484848484848
"recognition+afforded",1,"recognition","afforded","recognition+afforded",213,0.000378787878787879,0.173863636363636
"afforded+the",1,"afforded","the","afforded+the",214,0.000378787878787879,0.174242424242424
"the+station",1,"the","station","the+station",215,0.000378787878787879,0.174621212121212
"station+inn",1,"station","inn","station+inn",216,0.000378787878787879,0.175
"inn+otherwise",1,"inn","otherwise","inn+otherwise",217,0.000378787878787879,0.175378787878788
"otherwise+these",1,"otherwise","these","otherwise+these",218,0.000378787878787879,0.175757575757575
"these+two",1,"these","two","these+two",219,0.000378787878787879,0.176136363636363
"two+joints",1,"two","joints","two+joints",220,0.000378787878787879,0.176515151515151
"joints+feel",1,"joints","feel","joints+feel",221,0.000378787878787879,0.176893939393939
"feel+like",1,"feel","like","feel+like",222,0.000378787878787879,0.177272727272727
"like+twins",1,"like","twins","like+twins",223,0.000378787878787879,0.177651515151515
"twins+separated",1,"twins","separated","twins+separated",224,0.000378787878787879,0.178030303030303
"by+nothing",1,"by","nothing","by+nothing",225,0.000378787878787879,0.17840909090909
"nothing+more",1,"nothing","more","nothing+more",226,0.000378787878787879,0.178787878787878
"more+than",1,"more","than","more+than",227,0.000378787878787879,0.179166666666666
"than+distance",1,"than","distance","than+distance",228,0.000378787878787879,0.179545454545454
"distance+they",1,"distance","they","distance+they",229,0.000378787878787879,0.179924242424242
"they+share",1,"they","share","they+share",230,0.000378787878787879,0.18030303030303
"share+a",1,"share","a","share+a",231,0.000378787878787879,0.180681818181818
"a+complete",1,"a","complete","a+complete",232,0.000378787878787879,0.181060606060606
"complete+lack",1,"complete","lack","complete+lack",233,0.000378787878787879,0.181439393939393
"lack+of",1,"lack","of","lack+of",234,0.000378787878787879,0.181818181818181
"of+pretense",1,"of","pretense","of+pretense",235,0.000378787878787879,0.182196969696969
"pretense+that",1,"pretense","that","pretense+that",236,0.000378787878787879,0.182575757575757
"that+cant",1,"that","cant","that+cant",237,0.000378787878787879,0.182954545454545
"be+imitated",1,"be","imitated","be+imitated",238,0.000378787878787879,0.183333333333333
"imitated+or",1,"imitated","or","imitated+or",239,0.000378787878787879,0.183712121212121
"or+approximated",1,"or","approximated","or+approximated",240,0.000378787878787879,0.184090909090908
"approximated+their",1,"approximated","their","approximated+their",241,0.000378787878787879,0.184469696969696
"their+very",1,"their","very","their+very",242,0.000378787878787879,0.184848484848484
"very+ordinariness",1,"very","ordinariness","very+ordinariness",243,0.000378787878787879,0.185227272727272
"ordinariness+makes",1,"ordinariness","makes","ordinariness+makes",244,0.000378787878787879,0.18560606060606
"makes+them",1,"makes","them","makes+them",245,0.000378787878787879,0.185984848484848
"them+special",1,"them","special","them+special",246,0.000378787878787879,0.186363636363636
"time+when",1,"time","when","time+when",247,0.000378787878787879,0.186742424242424
"when+all",1,"when","all","when+all",248,0.000378787878787879,0.187121212121211
"all+sleeps",1,"all","sleeps","all+sleeps",249,0.000378787878787879,0.187499999999999
"sleeps+on",1,"sleeps","on","sleeps+on",250,0.000378787878787879,0.187878787878787
"on+some",1,"on","some","on+some",251,0.000378787878787879,0.188257575757575
"some+level",1,"some","level","some+level",252,0.000378787878787879,0.188636363636363
"level+it",1,"level","it","level+it",253,0.000378787878787879,0.189015151515151
"of+turning",1,"of","turning","of+turning",254,0.000378787878787879,0.189393939393939
"turning+within",1,"turning","within","turning+within",255,0.000378787878787879,0.189772727272727
"within+to",1,"within","to","within+to",256,0.000378787878787879,0.190151515151514
"make+contact",1,"make","contact","make+contact",257,0.000378787878787879,0.190530303030302
"contact+with",1,"contact","with","contact+with",258,0.000378787878787879,0.19090909090909
"with+your",1,"with","your","with+your",259,0.000378787878787879,0.191287878787878
"own+innermost",1,"own","innermost","own+innermost",260,0.000378787878787879,0.191666666666666
"innermost+being",1,"innermost","being","innermost+being",261,0.000378787878787879,0.192045454545454
"being+winter",1,"being","winter","being+winter",262,0.000378787878787879,0.192424242424242
"best+time",1,"best","time","best+time",263,0.000378787878787879,0.192803030303029
"time+to",1,"time","to","time+to",264,0.000378787878787879,0.193181818181817
"to+do",1,"to","do","to+do",265,0.000378787878787879,0.193560606060605
"a+result",1,"a","result","a+result",266,0.000378787878787879,0.193939393939393
"result+get",1,"result","get","result+get",267,0.000378787878787879,0.194318181818181
"get+answers",1,"get","answers","get+answers",268,0.000378787878787879,0.194696969696969
"answers+for",1,"answers","for","answers+for",269,0.000378787878787879,0.195075757575757
"for+yourself",1,"for","yourself","for+yourself",270,0.000378787878787879,0.195454545454545
"yourself+about",1,"yourself","about","yourself+about",271,0.000378787878787879,0.195833333333332
"about+whatever",1,"about","whatever","about+whatever",272,0.000378787878787879,0.19621212121212
"whatever+concerns",1,"whatever","concerns","whatever+concerns",273,0.000378787878787879,0.196590909090908
"concerns+you",1,"concerns","you","concerns+you",274,0.000378787878787879,0.196969696969696
"you+it",1,"you","it","you+it",275,0.000378787878787879,0.197348484848484
"is+also",1,"is","also","is+also",276,0.000378787878787879,0.197727272727272
"also+a",1,"also","a","also+a",277,0.000378787878787879,0.19810606060606
"a+tremendously",1,"a","tremendously","a+tremendously",278,0.000378787878787879,0.198484848484847
"tremendously+creative",1,"tremendously","creative","tremendously+creative",279,0.000378787878787879,0.198863636363635
"creative+time",1,"creative","time","creative+time",280,0.000378787878787879,0.199242424242423
"time+a",1,"time","a","time+a",281,0.000378787878787879,0.199621212121211
"time+for",1,"time","for","time+for",282,0.000378787878787879,0.199999999999999
"for+artists",1,"for","artists","for+artists",283,0.000378787878787879,0.200378787878787
"artists+of",1,"artists","of","artists+of",284,0.000378787878787879,0.200757575757575
"all+kinds",1,"all","kinds","all+kinds",285,0.000378787878787879,0.201136363636363
"kinds+to",1,"kinds","to","kinds+to",286,0.000378787878787879,0.20151515151515
"to+turn",1,"to","turn","to+turn",287,0.000378787878787879,0.201893939393938
"turn+within",1,"turn","within","turn+within",288,0.000378787878787879,0.202272727272726
"within+and",1,"within","and","within+and",289,0.000378787878787879,0.202651515151514
"and+to",1,"and","to","and+to",290,0.000378787878787879,0.203030303030302
"to+seek",1,"to","seek","to+seek",291,0.000378787878787879,0.20340909090909
"seek+images",1,"seek","images","seek+images",292,0.000378787878787879,0.203787878787878
"of+forms",1,"of","forms","of+forms",293,0.000378787878787879,0.204166666666665
"forms+he",1,"forms","he","forms+he",294,0.000378787878787879,0.204545454545453
"he+or",1,"he","or","he+or",295,0.000378787878787879,0.204924242424241
"or+she",1,"or","she","or+she",296,0.000378787878787879,0.205303030303029
"she+wishes",1,"she","wishes","she+wishes",297,0.000378787878787879,0.205681818181817
"wishes+to",1,"wishes","to","wishes+to",298,0.000378787878787879,0.206060606060605
"to+produce",1,"to","produce","to+produce",299,0.000378787878787879,0.206439393939393
"produce+in",1,"produce","in","produce+in",300,0.000378787878787879,0.206818181818181
"in+whatever",1,"in","whatever","in+whatever",301,0.000378787878787879,0.207196969696968
"whatever+medium",1,"whatever","medium","whatever+medium",302,0.000378787878787879,0.207575757575756
"medium+chosen",1,"medium","chosen","medium+chosen",303,0.000378787878787879,0.207954545454544
"chosen+so",1,"chosen","so","chosen+so",304,0.000378787878787879,0.208333333333332
"that+an",1,"that","an","that+an",305,0.000378787878787879,0.20871212121212
"an+image",1,"an","image","an+image",306,0.000378787878787879,0.209090909090908
"image+of",1,"image","of","image+of",307,0.000378787878787879,0.209469696969696
"balance+can",1,"balance","can","balance+can",308,0.000378787878787879,0.209848484848483
"be+presented",1,"be","presented","be+presented",309,0.000378787878787879,0.210227272727271
"presented+those",1,"presented","those","presented+those",310,0.000378787878787879,0.210606060606059
"you+that",1,"you","that","you+that",311,0.000378787878787879,0.210984848484847
"that+write",1,"that","write","that+write",312,0.000378787878787879,0.211363636363635
"write+we",1,"write","we","write+we",313,0.000378787878787879,0.211742424242423
"we+suggest",1,"we","suggest","we+suggest",314,0.000378787878787879,0.212121212121211
"suggest+that",1,"suggest","that","suggest+that",315,0.000378787878787879,0.212499999999999
"do+so",1,"do","so","do+so",316,0.000378787878787879,0.212878787878786
"so+to",1,"so","to","so+to",317,0.000378787878787879,0.213257575757574
"to+come",1,"to","come","to+come",318,0.000378787878787879,0.213636363636362
"come+up",1,"come","up","come+up",319,0.000378787878787879,0.21401515151515
"up+with",1,"up","with","up+with",320,0.000378787878787879,0.214393939393938
"with+plots",1,"with","plots","with+plots",321,0.000378787878787879,0.214772727272726
"plots+and",1,"plots","and","plots+and",322,0.000378787878787879,0.215151515151514
"and+ideas",1,"and","ideas","and+ideas",323,0.000378787878787879,0.215530303030301
"ideas+that",1,"ideas","that","ideas+that",324,0.000378787878787879,0.215909090909089
"that+will",1,"that","will","that+will",325,0.000378787878787879,0.216287878787877
"will+speak",1,"will","speak","will+speak",326,0.000378787878787879,0.216666666666665
"speak+of",1,"speak","of","speak+of",327,0.000378787878787879,0.217045454545453
"balance+coming",1,"balance","coming","balance+coming",328,0.000378787878787879,0.217424242424241
"coming+to",1,"coming","to","coming+to",329,0.000378787878787879,0.217803030303029
"to+an",1,"to","an","to+an",330,0.000378787878787879,0.218181818181817
"an+imbalanced",1,"an","imbalanced","an+imbalanced",331,0.000378787878787879,0.218560606060604
"imbalanced+situation",1,"imbalanced","situation","imbalanced+situation",332,0.000378787878787879,0.218939393939392
"situation+person",1,"situation","person","situation+person",333,0.000378787878787879,0.21931818181818
"person+or",1,"person","or","person+or",334,0.000378787878787879,0.219696969696968
"or+world",1,"or","world","or+world",335,0.000378787878787879,0.220075757575756
"world+to",1,"world","to","world+to",336,0.000378787878787879,0.220454545454544
"to+those",1,"to","those","to+those",337,0.000378787878787879,0.220833333333332
"you+who",1,"you","who","you+who",338,0.000378787878787879,0.22121212121212
"who+like",1,"who","like","who+like",339,0.000378787878787879,0.221590909090907
"like+priscilla",1,"like","priscilla","like+priscilla",340,0.000378787878787879,0.221969696969695
"priscilla+work",1,"priscilla","work","priscilla+work",341,0.000378787878787879,0.222348484848483
"work+with",1,"work","with","work+with",342,0.000378787878787879,0.222727272727271
"with+making",1,"with","making","with+making",343,0.000378787878787879,0.223106060606059
"making+patterns",1,"making","patterns","making+patterns",344,0.000378787878787879,0.223484848484847
"patterns+and",1,"patterns","and","patterns+and",345,0.000378787878787879,0.223863636363635
"designs+we",1,"designs","we","designs+we",346,0.000378787878787879,0.224242424242422
"we+would",1,"we","would","we+would",347,0.000378787878787879,0.22462121212121
"would+say",1,"would","say","would+say",348,0.000378787878787879,0.224999999999998
"say+remember",1,"say","remember","say+remember",349,0.000378787878787879,0.225378787878786
"remember+the",1,"remember","the","remember+the",350,0.000378787878787879,0.225757575757574
"images+and",1,"images","and","images+and",351,0.000378787878787879,0.226136363636362
"designs+brought",1,"designs","brought","designs+brought",352,0.000378787878787879,0.22651515151515
"brought+about",1,"brought","about","brought+about",353,0.000378787878787879,0.226893939393938
"about+by",1,"about","by","about+by",354,0.000378787878787879,0.227272727272725
"by+winter",1,"by","winter","by+winter",355,0.000378787878787879,0.227651515151513
"winter+white",1,"winter","white","winter+white",356,0.000378787878787879,0.228030303030301
"white+will",1,"white","will","white+will",357,0.000378787878787879,0.228409090909089
"will+challenge",1,"will","challenge","will+challenge",358,0.000378787878787879,0.228787878787877
"challenge+you",1,"challenge","you","challenge+you",359,0.000378787878787879,0.229166666666665
"to+see",1,"to","see","to+see",360,0.000378787878787879,0.229545454545453
"see+what",1,"see","what","see+what",361,0.000378787878787879,0.22992424242424
"what+changes",1,"what","changes","what+changes",362,0.000378787878787879,0.230303030303028
"changes+will",1,"changes","will","changes+will",363,0.000378787878787879,0.230681818181816
"will+manifest",1,"will","manifest","will+manifest",364,0.000378787878787879,0.231060606060604
"manifest+in",1,"manifest","in","manifest+in",365,0.000378787878787879,0.231439393939392
"images+you",1,"images","you","images+you",366,0.000378787878787879,0.23181818181818
"you+produce",1,"you","produce","you+produce",367,0.000378787878787879,0.232196969696968
"produce+we",1,"produce","we","produce+we",368,0.000378787878787879,0.232575757575756
"we+ask",1,"we","ask","we+ask",369,0.000378787878787879,0.232954545454543
"ask+that",1,"ask","that","ask+that",370,0.000378787878787879,0.233333333333331
