"","count","basis","prediction","word","rowCount","freq","cumFreq"
"the+kraft+and",1,"the+kraft","and","the+kraft+and",112,0.00037147102526003,0.0479197622585437
"kraft+and+red",1,"kraft+and","red","kraft+and+red",113,0.00037147102526003,0.0482912332838038
"and+red+cardstock",1,"and+red","cardstock","and+red+cardstock",114,0.00037147102526003,0.0486627043090638
"red+cardstock+with",1,"red+cardstock","with","red+cardstock+with",115,0.00037147102526003,0.0490341753343238
"cardstock+with+te's",1,"cardstock+with","te's","cardstock+with+te's",116,0.00037147102526003,0.0494056463595838
"with+te's+new",1,"with+te's","new","with+te's+new",117,0.00037147102526003,0.0497771173848439
"te's+new+stars",1,"te's+new","stars","te's+new+stars",118,0.00037147102526003,0.0501485884101039
"new+stars+impressions",1,"new+stars","impressions","new+stars+impressions",119,0.00037147102526003,0.0505200594353639
"stars+impressions+plate",1,"stars+impressions","plate","stars+impressions+plate",120,0.00037147102526003,0.050891530460624
"impressions+plate+which",1,"impressions+plate","which","impressions+plate+which",121,0.00037147102526003,0.051263001485884
"plate+which+is",1,"plate+which","is","plate+which+is",122,0.00037147102526003,0.051634472511144
"which+is+double",1,"which+is","double","which+is+double",123,0.00037147102526003,0.052005943536404
"is+double+sided",1,"is+double","sided","is+double+sided",124,0.00037147102526003,0.0523774145616641
"double+sided+and",1,"double+sided","and","double+sided+and",125,0.00037147102526003,0.0527488855869241
"sided+and+gives",1,"sided+and","gives","sided+and+gives",126,0.00037147102526003,0.0531203566121841
"and+gives+you",1,"and+gives","you","and+gives+you",127,0.00037147102526003,0.0534918276374442
"fantastic+patterns+you",1,"fantastic+patterns","you","fantastic+patterns+you",128,0.00037147102526003,0.0538632986627042
"patterns+you+can",1,"patterns+you","can","patterns+you+can",129,0.00037147102526003,0.0542347696879642
"you+can+see",1,"you+can","see","you+can+see",130,0.00037147102526003,0.0546062407132242
"can+see+how",1,"can+see","how","can+see+how",131,0.00037147102526003,0.0549777117384843
"see+how+to",1,"see+how","to","see+how+to",132,0.00037147102526003,0.0553491827637443
"how+to+use",1,"how+to","use","how+to+use",133,0.00037147102526003,0.0557206537890043
"to+use+the",1,"to+use","the","to+use+the",134,0.00037147102526003,0.0560921248142644
"use+the+impressions",1,"use+the","impressions","use+the+impressions",135,0.00037147102526003,0.0564635958395244
"the+impressions+plates",1,"the+impressions","plates","the+impressions+plates",136,0.00037147102526003,0.0568350668647844
"impressions+plates+in",1,"impressions+plates","in","impressions+plates+in",137,0.00037147102526003,0.0572065378900444
"plates+in+this",1,"plates+in","this","plates+in+this",138,0.00037147102526003,0.0575780089153045
"in+this+tutorial",1,"in+this","tutorial","in+this+tutorial",139,0.00037147102526003,0.0579494799405645
"this+tutorial+taylor",1,"this+tutorial","taylor","this+tutorial+taylor",140,0.00037147102526003,0.0583209509658245
"tutorial+taylor+created",1,"tutorial+taylor","created","tutorial+taylor+created",141,0.00037147102526003,0.0586924219910845
"taylor+created+just",1,"taylor+created","just","taylor+created+just",142,0.00037147102526003,0.0590638930163446
"created+just+one",1,"created+just","one","created+just+one",143,0.00037147102526003,0.0594353640416046
"just+one+pass",1,"just+one","pass","just+one+pass",144,0.00037147102526003,0.0598068350668646
"one+pass+through",1,"one+pass","through","one+pass+through",145,0.00037147102526003,0.0601783060921247
"pass+through+your",1,"pass+through","your","pass+through+your",146,0.00037147102526003,0.0605497771173847
"through+your+die",1,"through+your","die","through+your+die",147,0.00037147102526003,0.0609212481426447
"your+die+cut",1,"your+die","cut","your+die+cut",148,0.00037147102526003,0.0612927191679047
"die+cut+machine",1,"die+cut","machine","die+cut+machine",149,0.00037147102526003,0.0616641901931648
"cut+machine+using",1,"cut+machine","using","cut+machine+using",150,0.00037147102526003,0.0620356612184248
"machine+using+the",1,"machine+using","the","machine+using+the",151,0.00037147102526003,0.0624071322436848
"using+the+embossing",1,"using+the","embossing","using+the+embossing",152,0.00037147102526003,0.0627786032689449
"the+embossing+pad",1,"the+embossing","pad","the+embossing+pad",153,0.00037147102526003,0.0631500742942049
"embossing+pad+kit",1,"embossing+pad","kit","embossing+pad+kit",154,0.00037147102526003,0.0635215453194649
"pad+kit+is",1,"pad+kit","is","pad+kit+is",155,0.00037147102526003,0.063893016344725
"kit+is+all",1,"kit+is","all","kit+is+all",156,0.00037147102526003,0.064264487369985
"is+all+you",1,"is+all","you","is+all+you",157,0.00037147102526003,0.064635958395245
"all+you+need",1,"all+you","need","all+you+need",158,0.00037147102526003,0.065007429420505
"you+need+to",1,"you+need","to","you+need+to",159,0.00037147102526003,0.0653789004457651
"need+to+do",1,"need+to","do","need+to+do",160,0.00037147102526003,0.0657503714710251
"if+you+have",1,"if+you","have","if+you+have",161,0.00037147102526003,0.0661218424962851
"you+have+an",1,"you+have","an","you+have+an",162,0.00037147102526003,0.0664933135215452
"have+an+alternative",1,"have+an","alternative","have+an+alternative",163,0.00037147102526003,0.0668647845468052
"an+alternative+argument",1,"an+alternative","argument","an+alternative+argument",164,0.00037147102526003,0.0672362555720652
"alternative+argument+let's",1,"alternative+argument","let's","alternative+argument+let's",165,0.00037147102526003,0.0676077265973252
"argument+let's+hear",1,"argument+let's","hear","argument+let's+hear",166,0.00037147102526003,0.0679791976225853
"let's+hear+it",1,"let's+hear","it","let's+hear+it",167,0.00037147102526003,0.0683506686478453
"is+the+time",1,"is+the","time","is+the+time",168,0.00037147102526003,0.0687221396731053
"the+time+when",1,"the+time","when","the+time+when",169,0.00037147102526003,0.0690936106983654
"time+when+all",1,"time+when","all","time+when+all",170,0.00037147102526003,0.0694650817236254
"when+all+sleeps",1,"when+all","sleeps","when+all+sleeps",171,0.00037147102526003,0.0698365527488854
"all+sleeps+on",1,"all+sleeps","on","all+sleeps+on",172,0.00037147102526003,0.0702080237741454
"sleeps+on+some",1,"sleeps+on","some","sleeps+on+some",173,0.00037147102526003,0.0705794947994055
"on+some+level",1,"on+some","level","on+some+level",174,0.00037147102526003,0.0709509658246655
"some+level+it",1,"some+level","it","some+level+it",175,0.00037147102526003,0.0713224368499255
"level+it+is",1,"level+it","is","level+it+is",176,0.00037147102526003,0.0716939078751856
"it+is+a",1,"it+is","a","it+is+a",177,0.00037147102526003,0.0720653789004456
"is+a+time",1,"is+a","time","is+a+time",178,0.00037147102526003,0.0724368499257056
"a+time+of",1,"a+time","of","a+time+of",179,0.00037147102526003,0.0728083209509656
"time+of+turning",1,"time+of","turning","time+of+turning",180,0.00037147102526003,0.0731797919762257
"of+turning+within",1,"of+turning","within","of+turning+within",181,0.00037147102526003,0.0735512630014857
"turning+within+to",1,"turning+within","to","turning+within+to",182,0.00037147102526003,0.0739227340267457
"within+to+make",1,"within+to","make","within+to+make",183,0.00037147102526003,0.0742942050520057
"to+make+contact",1,"to+make","contact","to+make+contact",184,0.00037147102526003,0.0746656760772658
"make+contact+with",1,"make+contact","with","make+contact+with",185,0.00037147102526003,0.0750371471025258
"contact+with+your",1,"contact+with","your","contact+with+your",186,0.00037147102526003,0.0754086181277858
"with+your+own",1,"with+your","own","with+your+own",187,0.00037147102526003,0.0757800891530459
"your+own+innermost",1,"your+own","innermost","your+own+innermost",188,0.00037147102526003,0.0761515601783059
"own+innermost+being",1,"own+innermost","being","own+innermost+being",189,0.00037147102526003,0.0765230312035659
"innermost+being+winter",1,"innermost+being","winter","innermost+being+winter",190,0.00037147102526003,0.0768945022288259
"being+winter+is",1,"being+winter","is","being+winter+is",191,0.00037147102526003,0.077265973254086
"is+the+best",1,"is+the","best","is+the+best",192,0.00037147102526003,0.077637444279346
"the+best+time",1,"the+best","time","the+best+time",193,0.00037147102526003,0.078008915304606
"best+time+to",1,"best+time","to","best+time+to",194,0.00037147102526003,0.0783803863298661
"time+to+do",1,"time+to","do","time+to+do",195,0.00037147102526003,0.0787518573551261
"to+do+this",1,"to+do","this","to+do+this",196,0.00037147102526003,0.0791233283803861
"do+this+and",1,"do+this","and","do+this+and",197,0.00037147102526003,0.0794947994056461
"this+and+as",1,"this+and","as","this+and+as",198,0.00037147102526003,0.0798662704309062
"and+as+a",1,"and+as","a","and+as+a",199,0.00037147102526003,0.0802377414561662
"as+a+result",1,"as+a","result","as+a+result",200,0.00037147102526003,0.0806092124814262
"a+result+get",1,"a+result","get","a+result+get",201,0.00037147102526003,0.0809806835066863
"result+get+answers",1,"result+get","answers","result+get+answers",202,0.00037147102526003,0.0813521545319463
"get+answers+for",1,"get+answers","for","get+answers+for",203,0.00037147102526003,0.0817236255572063
"answers+for+yourself",1,"answers+for","yourself","answers+for+yourself",204,0.00037147102526003,0.0820950965824663
"for+yourself+about",1,"for+yourself","about","for+yourself+about",205,0.00037147102526003,0.0824665676077264
"yourself+about+whatever",1,"yourself+about","whatever","yourself+about+whatever",206,0.00037147102526003,0.0828380386329864
"about+whatever+concerns",1,"about+whatever","concerns","about+whatever+concerns",207,0.00037147102526003,0.0832095096582464
"whatever+concerns+you",1,"whatever+concerns","you","whatever+concerns+you",208,0.00037147102526003,0.0835809806835065
"concerns+you+it",1,"concerns+you","it","concerns+you+it",209,0.00037147102526003,0.0839524517087665
"you+it+is",1,"you+it","is","you+it+is",210,0.00037147102526003,0.0843239227340265
"it+is+also",1,"it+is","also","it+is+also",211,0.00037147102526003,0.0846953937592865
"is+also+a",1,"is+also","a","is+also+a",212,0.00037147102526003,0.0850668647845466
"also+a+tremendously",1,"also+a","tremendously","also+a+tremendously",213,0.00037147102526003,0.0854383358098066
"a+tremendously+creative",1,"a+tremendously","creative","a+tremendously+creative",214,0.00037147102526003,0.0858098068350666
"tremendously+creative+time",1,"tremendously+creative","time","tremendously+creative+time",215,0.00037147102526003,0.0861812778603267
"creative+time+a",1,"creative+time","a","creative+time+a",216,0.00037147102526003,0.0865527488855867
"time+a+time",1,"time+a","time","time+a+time",217,0.00037147102526003,0.0869242199108467
"a+time+for",1,"a+time","for","a+time+for",218,0.00037147102526003,0.0872956909361067
"time+for+artists",1,"time+for","artists","time+for+artists",219,0.00037147102526003,0.0876671619613668
"for+artists+of",1,"for+artists","of","for+artists+of",220,0.00037147102526003,0.0880386329866268
"artists+of+all",1,"artists+of","all","artists+of+all",221,0.00037147102526003,0.0884101040118868
"of+all+kinds",1,"of+all","kinds","of+all+kinds",222,0.00037147102526003,0.0887815750371469
"all+kinds+to",1,"all+kinds","to","all+kinds+to",223,0.00037147102526003,0.0891530460624069
"kinds+to+turn",1,"kinds+to","turn","kinds+to+turn",224,0.00037147102526003,0.0895245170876669
"to+turn+within",1,"to+turn","within","to+turn+within",225,0.00037147102526003,0.0898959881129269
"turn+within+and",1,"turn+within","and","turn+within+and",226,0.00037147102526003,0.090267459138187
"within+and+to",1,"within+and","to","within+and+to",227,0.00037147102526003,0.090638930163447
"and+to+seek",1,"and+to","seek","and+to+seek",228,0.00037147102526003,0.091010401188707
"to+seek+images",1,"to+seek","images","to+seek+images",229,0.00037147102526003,0.0913818722139671
"seek+images+of",1,"seek+images","of","seek+images+of",230,0.00037147102526003,0.0917533432392271
"images+of+forms",1,"images+of","forms","images+of+forms",231,0.00037147102526003,0.0921248142644871
"of+forms+he",1,"of+forms","he","of+forms+he",232,0.00037147102526003,0.0924962852897471
"forms+he+or",1,"forms+he","or","forms+he+or",233,0.00037147102526003,0.0928677563150072
"he+or+she",1,"he+or","she","he+or+she",234,0.00037147102526003,0.0932392273402672
"or+she+wishes",1,"or+she","wishes","or+she+wishes",235,0.00037147102526003,0.0936106983655272
"she+wishes+to",1,"she+wishes","to","she+wishes+to",236,0.00037147102526003,0.0939821693907873
"wishes+to+produce",1,"wishes+to","produce","wishes+to+produce",237,0.00037147102526003,0.0943536404160473
"to+produce+in",1,"to+produce","in","to+produce+in",238,0.00037147102526003,0.0947251114413073
"produce+in+whatever",1,"produce+in","whatever","produce+in+whatever",239,0.00037147102526003,0.0950965824665673
"in+whatever+medium",1,"in+whatever","medium","in+whatever+medium",240,0.00037147102526003,0.0954680534918274
"whatever+medium+chosen",1,"whatever+medium","chosen","whatever+medium+chosen",241,0.00037147102526003,0.0958395245170874
"medium+chosen+so",1,"medium+chosen","so","medium+chosen+so",242,0.00037147102526003,0.0962109955423474
"chosen+so+that",1,"chosen+so","that","chosen+so+that",243,0.00037147102526003,0.0965824665676075
"so+that+an",1,"so+that","an","so+that+an",244,0.00037147102526003,0.0969539375928675
"that+an+image",1,"that+an","image","that+an+image",245,0.00037147102526003,0.0973254086181275
"an+image+of",1,"an+image","of","an+image+of",246,0.00037147102526003,0.0976968796433875
"image+of+balance",1,"image+of","balance","image+of+balance",247,0.00037147102526003,0.0980683506686476
"of+balance+can",1,"of+balance","can","of+balance+can",248,0.00037147102526003,0.0984398216939076
"balance+can+be",1,"balance+can","be","balance+can+be",249,0.00037147102526003,0.0988112927191676
"can+be+presented",1,"can+be","presented","can+be+presented",250,0.00037147102526003,0.0991827637444277
"be+presented+those",1,"be+presented","those","be+presented+those",251,0.00037147102526003,0.0995542347696877
"presented+those+of",1,"presented+those","of","presented+those+of",252,0.00037147102526003,0.0999257057949477
"of+you+that",1,"of+you","that","of+you+that",253,0.00037147102526003,0.100297176820208
"you+that+write",1,"you+that","write","you+that+write",254,0.00037147102526003,0.100668647845468
"that+write+we",1,"that+write","we","that+write+we",255,0.00037147102526003,0.101040118870728
"write+we+suggest",1,"write+we","suggest","write+we+suggest",256,0.00037147102526003,0.101411589895988
"we+suggest+that",1,"we+suggest","that","we+suggest+that",257,0.00037147102526003,0.101783060921248
"suggest+that+you",1,"suggest+that","you","suggest+that+you",258,0.00037147102526003,0.102154531946508
"you+do+so",1,"you+do","so","you+do+so",259,0.00037147102526003,0.102526002971768
"do+so+to",1,"do+so","to","do+so+to",260,0.00037147102526003,0.102897473997028
"so+to+come",1,"so+to","come","so+to+come",261,0.00037147102526003,0.103268945022288
"to+come+up",1,"to+come","up","to+come+up",262,0.00037147102526003,0.103640416047548
"come+up+with",1,"come+up","with","come+up+with",263,0.00037147102526003,0.104011887072808
"up+with+plots",1,"up+with","plots","up+with+plots",264,0.00037147102526003,0.104383358098068
"with+plots+and",1,"with+plots","and","with+plots+and",265,0.00037147102526003,0.104754829123328
"plots+and+ideas",1,"plots+and","ideas","plots+and+ideas",266,0.00037147102526003,0.105126300148588
"and+ideas+that",1,"and+ideas","that","and+ideas+that",267,0.00037147102526003,0.105497771173848
"ideas+that+will",1,"ideas+that","will","ideas+that+will",268,0.00037147102526003,0.105869242199108
"that+will+speak",1,"that+will","speak","that+will+speak",269,0.00037147102526003,0.106240713224368
"will+speak+of",1,"will+speak","of","will+speak+of",270,0.00037147102526003,0.106612184249628
"speak+of+balance",1,"speak+of","balance","speak+of+balance",271,0.00037147102526003,0.106983655274888
"of+balance+coming",1,"of+balance","coming","of+balance+coming",272,0.00037147102526003,0.107355126300148
"balance+coming+to",1,"balance+coming","to","balance+coming+to",273,0.00037147102526003,0.107726597325408
"coming+to+an",1,"coming+to","an","coming+to+an",274,0.00037147102526003,0.108098068350668
"to+an+imbalanced",1,"to+an","imbalanced","to+an+imbalanced",275,0.00037147102526003,0.108469539375928
"an+imbalanced+situation",1,"an+imbalanced","situation","an+imbalanced+situation",276,0.00037147102526003,0.108841010401188
"imbalanced+situation+person",1,"imbalanced+situation","person","imbalanced+situation+person",277,0.00037147102526003,0.109212481426448
"situation+person+or",1,"situation+person","or","situation+person+or",278,0.00037147102526003,0.109583952451708
"person+or+world",1,"person+or","world","person+or+world",279,0.00037147102526003,0.109955423476968
"or+world+to",1,"or+world","to","or+world+to",280,0.00037147102526003,0.110326894502229
"world+to+those",1,"world+to","those","world+to+those",281,0.00037147102526003,0.110698365527489
"to+those+of",1,"to+those","of","to+those+of",282,0.00037147102526003,0.111069836552749
"of+you+who",1,"of+you","who","of+you+who",283,0.00037147102526003,0.111441307578009
"you+who+like",1,"you+who","like","you+who+like",284,0.00037147102526003,0.111812778603269
"who+like+priscilla",1,"who+like","priscilla","who+like+priscilla",285,0.00037147102526003,0.112184249628529
"like+priscilla+work",1,"like+priscilla","work","like+priscilla+work",286,0.00037147102526003,0.112555720653789
"priscilla+work+with",1,"priscilla+work","with","priscilla+work+with",287,0.00037147102526003,0.112927191679049
"work+with+making",1,"work+with","making","work+with+making",288,0.00037147102526003,0.113298662704309
"with+making+patterns",1,"with+making","patterns","with+making+patterns",289,0.00037147102526003,0.113670133729569
"making+patterns+and",1,"making+patterns","and","making+patterns+and",290,0.00037147102526003,0.114041604754829
"patterns+and+designs",1,"patterns+and","designs","patterns+and+designs",291,0.00037147102526003,0.114413075780089
"and+designs+we",1,"and+designs","we","and+designs+we",292,0.00037147102526003,0.114784546805349
"designs+we+would",1,"designs+we","would","designs+we+would",293,0.00037147102526003,0.115156017830609
"we+would+say",1,"we+would","say","we+would+say",294,0.00037147102526003,0.115527488855869
"would+say+remember",1,"would+say","remember","would+say+remember",295,0.00037147102526003,0.115898959881129
"say+remember+the",1,"say+remember","the","say+remember+the",296,0.00037147102526003,0.116270430906389
"remember+the+images",1,"remember+the","images","remember+the+images",297,0.00037147102526003,0.116641901931649
"the+images+and",1,"the+images","and","the+images+and",298,0.00037147102526003,0.117013372956909
"images+and+designs",1,"images+and","designs","images+and+designs",299,0.00037147102526003,0.117384843982169
"and+designs+brought",1,"and+designs","brought","and+designs+brought",300,0.00037147102526003,0.117756315007429
"designs+brought+about",1,"designs+brought","about","designs+brought+about",301,0.00037147102526003,0.118127786032689
"brought+about+by",1,"brought+about","by","brought+about+by",302,0.00037147102526003,0.118499257057949
"about+by+winter",1,"about+by","winter","about+by+winter",303,0.00037147102526003,0.118870728083209
"by+winter+white",1,"by+winter","white","by+winter+white",304,0.00037147102526003,0.119242199108469
